cluster,meta.AdaptiveRandomForestRegressor -s 10,28,25,-1,,-1,clustream,relevance,0.30000000000000004,5.28,19.66
cluster,meta.AdaptiveRandomForestRegressor -s 10 -m 80,28,7,-1,,-1,clustree,relevance,0.25,5.18,19.50
cluster,meta.AdaptiveRandomForestRegressor -s 10,18,5,10,,-1,clustree,relevance,0.6000000000000001,5.18,19.57
cluster,meta.AdaptiveRandomForestRegressor -s 10,5,13,10,,-1,clustree,random,0.25,5.18,19.66
cluster,functions.AdaGrad,43,7,-1,,-1,clustream,relevance,0.15000000000000002,5.59,19.91
cluster,trees.ARFFIMTDD,43,3,-1,,-1,clustree,random,0.8,4.34,21.77
cluster,trees.ARFFIMTDD,65,2,10,,-1,clustream,relevance,1.0,5.45,20.08
cluster,rules.functions.TargetMean,2,13,-1,,-1,clustream,relevance,0.75,3.37,21.01
cluster,rules.AMRulesRegressor,8,3,10,,-1,clustream,relevance,0.5,4.77,19.30
cluster,rules.AMRulesRegressor,100,3,-1,,-1,clustream,relevance,0.4,5.05,19.17
cluster,meta.AdaptiveRandomForestRegressor -s 10 -m 80,100,3,-1,,-1,clustream,relevance,0.4,5.13,19.51
cluster,rules.functions.TargetMean,100,3,-1,,-1,clustream,relevance,0.4,3.37,21.01
cluster,meta.AdaptiveRandomForestRegressor -s 10,100,3,-1,,-1,clustream,relevance,0.4,5.15,19.45
cluster,trees.ARFFIMTDD,100,3,-1,,-1,clustream,relevance,0.4,4.49,20.83
cluster,functions.AdaGrad,100,3,-1,,-1,clustream,relevance,0.4,5.59,19.91
cluster,meta.AdaptiveRandomForestRegressor -s 10,1,3,-1,,-1,clustream,relevance,0.4,5.11,19.43
cluster,meta.AdaptiveRandomForestRegressor -s 10,5,3,-1,,-1,clustream,relevance,0.4,5.13,19.46
cluster,meta.AdaptiveRandomForestRegressor -s 10,28,3,-1,,-1,clustream,relevance,0.4,5.08,19.44
cluster,meta.AdaptiveRandomForestRegressor -s 10,43,3,-1,,-1,clustream,relevance,0.4,5.17,19.45
cluster,meta.AdaptiveRandomForestRegressor -s 10,18,3,-1,,-1,clustream,relevance,0.4,5.15,19.50
cluster,meta.AdaptiveRandomForestRegressor -s 10,1,5,-1,,-1,clustream,relevance,0.4,5.17,19.49
cluster,meta.AdaptiveRandomForestRegressor -s 10,1,1,-1,,-1,clustream,relevance,0.4,5.17,19.51
cluster,meta.AdaptiveRandomForestRegressor -s 10,1,25,-1,,-1,clustream,relevance,0.4,5.18,19.50
cluster,meta.AdaptiveRandomForestRegressor -s 10,1,4,-1,,-1,clustream,relevance,0.4,5.17,19.43
cluster,meta.AdaptiveRandomForestRegressor -s 10,1,4,9,,-1,clustream,relevance,0.4,5.12,19.37
cluster,meta.AdaptiveRandomForestRegressor -s 10,1,4,10,,-1,clustream,relevance,0.4,5.17,19.43
cluster,meta.AdaptiveRandomForestRegressor -s 10,1,4,9,,-1,clustree,relevance,0.4,5.12,19.37
cluster,meta.AdaptiveRandomForestRegressor -s 10,1,4,9,,-1,clustream,random,0.4,5.12,19.37
cluster,meta.AdaptiveRandomForestRegressor -s 10,1,4,9,,-1,clustream,relevance,0.55,5.13,19.38
cluster,meta.AdaptiveRandomForestRegressor -s 10,1,4,9,,-1,clustream,relevance,0.15000000000000002,5.12,19.37
cluster,meta.AdaptiveRandomForestRegressor -s 10,1,4,9,,-1,clustream,relevance,0.6000000000000001,5.13,19.38
cluster,meta.AdaptiveRandomForestRegressor -s 10,1,4,9,,-1,clustream,relevance,0.1,5.12,19.37
