cep,meta.AdaptiveRandomForestRegressor -s 10,28,25,-1,0,5,7,9,1,2,3,4,6,8,11,12,clustream,relevance,0.30000000000000004,24.24,53.28
cep,meta.AdaptiveRandomForestRegressor -s 10 -m 80,28,7,-1,0,5,7,9,4,8,12,clustree,relevance,0.25,16.71,45.78
cep,meta.AdaptiveRandomForestRegressor -s 10,18,5,14,0,5,7,9,1,2,3,4,6,8,11,12,clustree,relevance,0.6000000000000001,20.68,49.82
cep,meta.AdaptiveRandomForestRegressor -s 10,5,13,14,0,5,7,9,-1,clustree,random,0.25,21.62,49.17
cep,functions.AdaGrad,43,7,-1,0,5,7,9,1,2,3,4,6,8,11,12,clustream,relevance,0.15000000000000002,97440.41,16936.16
cep,trees.ARFFIMTDD,43,3,-1,0,5,7,9,4,8,clustree,random,0.8,78.67,123.54
cep,trees.ARFFIMTDD,65,2,14,0,5,7,9,4,8,clustream,relevance,1.0,86.52,96.62
cep,rules.functions.TargetMean,2,13,-1,0,5,7,9,4,8,12,clustream,relevance,0.75,78.67,123.54
cep,rules.AMRulesRegressor,8,3,14,0,5,7,9,-1,clustream,relevance,0.5,137.14,87.45
cep,rules.AMRulesRegressor,100,3,-1,0,5,7,9,4,8,12,clustream,relevance,0.4,40.20,66.52
cep,rules.functions.TargetMean,28,7,-1,0,5,7,9,4,8,12,clustree,relevance,0.25,78.67,123.54
cep,meta.AdaptiveRandomForestRegressor -s 10,28,7,-1,0,5,7,9,4,8,12,clustree,relevance,0.25,18.41,47.62
cep,trees.ARFFIMTDD,28,7,-1,0,5,7,9,4,8,12,clustree,relevance,0.25,49.35,104.02
cep,functions.AdaGrad,28,7,-1,0,5,7,9,4,8,12,clustree,relevance,0.25,95000.38,16773.55
cep,meta.AdaptiveRandomForestRegressor -s 10,1,7,-1,0,5,7,9,4,8,12,clustree,relevance,0.25,18.32,47.82
cep,meta.AdaptiveRandomForestRegressor -s 10,5,7,-1,0,5,7,9,4,8,12,clustree,relevance,0.25,18.12,47.48
cep,meta.AdaptiveRandomForestRegressor -s 10,43,7,-1,0,5,7,9,4,8,12,clustree,relevance,0.25,19.57,47.93
cep,meta.AdaptiveRandomForestRegressor -s 10,18,7,-1,0,5,7,9,4,8,12,clustree,relevance,0.25,18.60,48.20
cep,meta.AdaptiveRandomForestRegressor -s 10,5,5,-1,0,5,7,9,4,8,12,clustree,relevance,0.25,20.58,48.77
cep,meta.AdaptiveRandomForestRegressor -s 10,5,3,-1,0,5,7,9,4,8,12,clustree,relevance,0.25,18.75,49.01
cep,meta.AdaptiveRandomForestRegressor -s 10,5,1,-1,0,5,7,9,4,8,12,clustree,relevance,0.25,28.06,56.66
cep,meta.AdaptiveRandomForestRegressor -s 10,5,25,-1,0,5,7,9,4,8,12,clustree,relevance,0.25,24.84,53.85
cep,meta.AdaptiveRandomForestRegressor -s 10,5,4,-1,0,5,7,9,4,8,12,clustree,relevance,0.25,19.76,49.49
cep,meta.AdaptiveRandomForestRegressor -s 10,5,7,13,0,5,7,9,4,8,12,clustree,relevance,0.25,17.62,47.31
cep,meta.AdaptiveRandomForestRegressor -s 10,5,7,14,0,5,7,9,4,8,12,clustree,relevance,0.25,18.55,48.05
cep,meta.AdaptiveRandomForestRegressor -s 10,5,7,13,0,5,7,9,-1,clustree,relevance,0.25,17.78,47.06
cep,meta.AdaptiveRandomForestRegressor -s 10,5,7,13,0,5,7,9,4,8,clustree,relevance,0.25,18.24,47.58
cep,meta.AdaptiveRandomForestRegressor -s 10,5,7,13,0,5,7,9,1,2,3,4,6,8,11,12,clustree,relevance,0.25,18.42,47.36
cep,meta.AdaptiveRandomForestRegressor -s 10,5,7,13,0,5,7,9,-1,clustream,relevance,0.25,17.60,46.83
cep,meta.AdaptiveRandomForestRegressor -s 10,5,7,13,0,5,7,9,-1,clustream,random,0.25,19.12,48.35
cep,meta.AdaptiveRandomForestRegressor -s 10,5,7,13,0,5,7,9,-1,clustream,relevance,0.55,18.41,47.32
cep,meta.AdaptiveRandomForestRegressor -s 10,5,7,13,0,5,7,9,-1,clustream,relevance,0.15000000000000002,17.12,47.32
cep,meta.AdaptiveRandomForestRegressor -s 10,5,7,13,0,5,7,9,-1,clustream,relevance,0.4,16.37,46.07
cep,meta.AdaptiveRandomForestRegressor -s 10,5,7,13,0,5,7,9,-1,clustream,relevance,0.6000000000000001,17.54,47.79
cep,meta.AdaptiveRandomForestRegressor -s 10,5,7,13,0,5,7,9,-1,clustream,relevance,0.1,18.58,48.50
