learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,model training instances,model serialized size (bytes)
1000.0,0.65625,4.256371951972445E-6,1000.0,32.067873739787615,46.77804265446018,1000.0,2.5072512E7
2000.0,2.890625,2.3754443714602126E-5,1000.0,29.06331088122477,42.95706418852398,2000.0,3.373168E7
3000.0,5.65625,4.072667733352217E-5,1000.0,28.035604940657965,41.11311676114721,3000.0,2.3721824E7
4000.0,7.890625,5.6567349658709846E-5,1000.0,31.11851449508765,42.946121984740955,4000.0,2.7404376E7
5000.0,9.96875,7.498140094361992E-5,1000.0,38.17979287398066,51.351969224895825,5000.0,3.4251536E7
6000.0,12.21875,9.953587429158183E-5,1000.0,35.69444920136833,58.30185059728535,6000.0,4.2184264E7
7000.0,14.984375,1.330171010017188E-4,1000.0,33.15871522766164,50.731234990628664,7000.0,4.6796184E7
8000.0,17.890625,1.5723223105952556E-4,1000.0,43.266109710821915,159.2932852017144,8000.0,3.220744E7
9000.0,20.28125,1.729242658540089E-4,1000.0,54.78918311709537,273.02414121433185,9000.0,2.5372904E7
10000.0,22.34375,1.9012754740995456E-4,1000.0,48.63759506233403,73.87188959165393,10000.0,3.2241832E7
11000.0,24.578125,2.1383770967885434E-4,1000.0,37.67866553822607,56.557682770992585,11000.0,4.10186E7
12000.0,27.390625,2.3276179440371274E-4,1000.0,47.20843176574248,238.91629124013562,12000.0,2.6009064E7
13000.0,29.53125,2.504906127837279E-4,1000.0,107.68524242608352,607.873124472646,13000.0,3.201412E7
14000.0,31.6875,2.728868391972759E-4,1000.0,67.68750629045388,370.7630832795334,14000.0,4.0149312E7
15000.0,34.09375,3.0189216127231094E-4,1000.0,44.45343600312908,141.5081188437449,15000.0,4.6595E7
16000.0,36.90625,3.430262695959148E-4,1000.0,45.12007331874948,67.34919076955552,16000.0,5.6534288E7
17000.0,39.921875,3.9404902658942667E-4,1000.0,33.019868035171406,86.63343324829016,17000.0,6.5401688E7
18000.0,43.109375,4.5714159315038053E-4,1000.0,45.760659889932434,130.29523799599514,18000.0,7.6512144E7
19000.0,46.53125,5.333899018134817E-4,1000.0,29.41501977781172,45.455393098575136,19000.0,8.6132776E7
20000.0,51.203125,6.229615915152761E-4,1000.0,46.84056933174883,565.641087814603,20000.0,7.4110872E7
21000.0,55.0,6.911968631255958E-4,1000.0,34.72634034889007,67.20275175142072,21000.0,6.9468032E7
22000.0,58.328125,7.594755717178082E-4,1000.0,30.60094340368189,46.81597712919879,22000.0,7.9302712E7
23000.0,61.9375,8.431779355871388E-4,1000.0,31.662661259487823,54.349224381324504,23000.0,8.9641288E7
24000.0,67.4375,8.856061194738788E-4,1000.0,57.545716119957405,124.91822359463025,24000.0,2.9819072E7
25000.0,69.609375,9.06960577348299E-4,1000.0,54.92744324651602,106.4911903595908,25000.0,3.8006344E7
26000.0,71.9375,9.352988402436799E-4,1000.0,48.44483983770676,102.21887437989272,26000.0,4.7051048E7
27000.0,74.78125,9.758638145609035E-4,1000.0,42.010253224238966,73.76475093421688,27000.0,5.5139416E7
28000.0,77.71875,0.0010239633096433764,1000.0,38.40043289269471,63.44405049460698,28000.0,6.329436E7
29000.0,80.84375,0.001082216223779445,1000.0,33.52033751779445,60.68708147894893,29000.0,7.2055976E7
30000.0,84.1875,0.0011533606239956702,1000.0,32.129341091641884,47.748871486820846,30000.0,8.224496E7
31000.0,87.8125,0.0012389716465905725,1000.0,28.963917610388418,41.21876665455287,31000.0,9.1290176E7
32000.0,92.09375,0.0013514791325562533,1000.0,31.462384893261998,64.3686293209534,32000.0,1.01581168E8
33000.0,96.890625,0.0014665886980623735,1000.0,30.805866699239623,48.511128058301324,33000.0,9.2758856E7
34000.0,101.265625,0.001580616786603868,1000.0,29.487242707440377,40.47493162517138,34000.0,1.00747936E8
35000.0,107.21875,0.0016244120499403737,1000.0,48.8171434327093,114.95463625782915,35000.0,2.8437048E7
36000.0,109.328125,0.0016437412032327204,1000.0,46.69473659154921,92.53429284686067,36000.0,3.5421048E7
37000.0,111.703125,0.0016651919610578467,1000.0,56.32018530804755,550.2736795193249,37000.0,3.4912536E7
38000.0,113.984375,0.0016899899883234567,1000.0,36.362210295543754,63.62054970877942,38000.0,4.2019088E7
39000.0,116.484375,0.0017235807084620728,1000.0,48.20420793905904,95.79621891553133,39000.0,5.1937576E7
40000.0,119.734375,0.001754429057182279,1000.0,49.93891572021422,78.43560858888783,40000.0,3.6690272E7
41000.0,122.15625,0.0017766016141265739,1000.0,52.785403687051335,83.22271368292326,41000.0,3.5388848E7
42000.0,124.59375,0.0018011151647725561,1000.0,77.97780983438456,368.8025826557378,42000.0,3.8874424E7
43000.0,127.078125,0.0018309632767987856,1000.0,56.8035973553284,126.70452612882487,43000.0,4.6441056E7
44000.0,130.15625,0.0018575029858362141,1000.0,63.67395889693143,113.19744477758839,44000.0,3.3328232E7
45000.0,132.4375,0.0018792047640696793,1000.0,55.668881518475246,87.88920088399405,45000.0,3.677264E7
46000.0,134.828125,0.0019065821218343145,1000.0,74.06645810422165,144.41304229289514,46000.0,4.426724E7
47000.0,137.890625,0.0019322635906994243,1000.0,99.52061291747422,167.40189815688422,47000.0,3.2415008E7
48000.0,140.203125,0.001955428279697016,1000.0,98.65478730462992,322.21155353647026,48000.0,3.8721048E7
49000.0,142.53125,0.0019833767854207612,1000.0,95.5224484599576,200.1309384371233,49000.0,4.640392E7
50000.0,145.609375,0.002013792774814647,1000.0,106.64934822996256,191.5961663201928,50000.0,3.8196016E7
