learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,model training instances,model serialized size (bytes)
Out 0: 22.158 ,33.0
Out 0: -58.262 ,-27.0
Out 0: -22.947 ,-30.0
Out 0: 104.736 ,134.0
Out 0: -3.918 ,-30.0
Out 0: -50.732 ,-17.0
Out 0: 42.817 ,103.0
Out 0: 19.54 ,42.0
Out 0: -3.568 ,4.0
Out 0: 72.634 ,41.0
Out 0: 57.001 ,113.0
Out 0: -39.662 ,-17.0
Out 0: 153.112 ,282.0
Out 0: -28.031 ,-18.0
Out 0: 98.187 ,54.0
Out 0: -59.452 ,-66.0
Out 0: 45.942 ,48.0
Out 0: 17.811 ,-56.0
Out 0: 125.59 ,124.0
Out 0: 25.315 ,7.0
Out 0: 86.604 ,64.0
Out 0: 16.447 ,23.0
Out 0: -56.326 ,-80.0
Out 0: -12.189 ,4.0
Out 0: -2.436 ,4.0
Out 0: -49.452 ,-56.0
Out 0: 0.796 ,0.0
Out 0: 15.99 ,14.0
Out 0: -18.924 ,10.0
Out 0: 79.151 ,157.0
Out 0: -14.69 ,-54.0
Out 0: 8.578 ,35.0
Out 0: -32.963 ,-25.0
Out 0: 25.646 ,31.0
Out 0: -59.451 ,-82.0
Out 0: 36.969 ,37.0
Out 0: -12.379 ,0.0
Out 0: -6.164 ,0.0
Out 0: -25.646 ,-35.0
Out 0: 7.54 ,12.0
Out 0: 29.647 ,95.0
Out 0: 69.732 ,97.0
Out 0: -24.272 ,-21.0
Out 0: 16.636 ,-23.0
Out 0: -52.853 ,-66.0
Out 0: 186.631 ,227.0
Out 0: -12.939 ,0.0
Out 0: 9.966 ,9.0
Out 0: -16.73 ,-11.0
Out 0: 134.863 ,166.0
Out 0: 68.949 ,110.0
Out 0: 1.112 ,-13.0
Out 0: -26.538 ,-3.0
Out 0: 3.754 ,-3.0
Out 0: 41.711 ,50.0
Out 0: -15.606 ,-59.0
Out 0: -17.491 ,57.0
Out 0: 82.833 ,60.0
Out 0: 45.397 ,56.0
Out 0: -19.906 ,-31.0
Out 0: 2.371 ,1.0
Out 0: 40.316 ,56.0
Out 0: 32.028 ,13.0
Out 0: 86.996 ,130.0
Out 0: 160.162 ,193.0
Out 0: -41.45 ,-56.0
Out 0: -14.976 ,43.0
Out 0: 100.436 ,164.0
Out 0: 120.539 ,102.0
Out 0: 13.092 ,103.0
Out 0: 41.48 ,42.0
Out 0: 3.123 ,4.0
Out 0: 50.212 ,102.0
Out 0: 73.362 ,-18.0
Out 0: 100.889 ,198.0
Out 0: 2.232 ,0.0
Out 0: -2.045 ,18.0
Out 0: 2.25 ,18.0
Out 0: -43.737 ,-51.0
Out 0: -16.787 ,-35.0
Out 0: -53.566 ,-77.0
Out 0: -11.25 ,-16.0
Out 0: 127.748 ,175.0
Out 0: 86.479 ,43.0
Out 0: -18.213 ,43.0
Out 0: 76.418 ,54.0
Out 0: 93.256 ,56.0
Out 0: 42.99 ,54.0
Out 0: 4.698 ,-6.0
Out 0: 7.025 ,55.0
Out 0: -17.766 ,-5.0
Out 0: 21.18 ,123.0
Out 0: -53.798 ,-67.0
Out 0: 52.867 ,-4.0
Out 0: 5.793 ,4.0
Out 0: -17.743 ,-44.0
Out 0: 108.411 ,122.0
Out 0: 46.398 ,65.0
Out 0: 41.462 ,37.0
Out 0: 136.619 ,156.0
Out 0: -6.532 ,-3.0
Out 0: 56.775 ,36.0
Out 0: 7.19 ,34.0
Out 0: 30.879 ,96.0
Out 0: 21.846 ,23.0
Out 0: -11.024 ,-18.0
Out 0: -12.865 ,98.0
Out 0: 165.215 ,180.0
Out 0: 42.908 ,77.0
Out 0: -2.669 ,16.0
Out 0: -60.912 ,-34.0
Out 0: 35.825 ,28.0
Out 0: 54.593 ,76.0
Out 0: 52.832 ,90.0
Out 0: -13.986 ,-93.0
Out 0: -26.476 ,-30.0
Out 0: 6.399 ,-22.0
Out 0: 11.26 ,37.0
Out 0: 99.286 ,105.0
Out 0: 85.376 ,158.0
Out 0: 11.747 ,-17.0
Out 0: 3.87 ,-9.0
Out 0: 43.932 ,-8.0
Out 0: -0.32 ,-3.0
Out 0: 3.305 ,22.0
Out 0: 36.965 ,23.0
Out 0: 37.974 ,55.0
Out 0: -5.355 ,-36.0
Out 0: -49.646 ,-71.0
Out 0: 61.177 ,112.0
Out 0: 56.402 ,85.0
Out 0: 16.564 ,23.0
Out 0: -29.323 ,-39.0
Out 0: -19.018 ,-35.0
Out 0: -13.709 ,-36.0
Out 0: 4.388 ,24.0
Out 0: 61.279 ,85.0
Out 0: -53.223 ,-37.0
Out 0: 143.745 ,173.0
Out 0: 43.126 ,21.0
Out 0: 84.727 ,142.0
Out 0: -23.982 ,-37.0
Out 0: 58.229 ,21.0
Out 0: 37.269 ,34.0
Out 0: 137.13 ,149.0
Out 0: 92.298 ,53.0
Out 0: -2.755 ,-15.0
Out 0: 156.913 ,193.0
Out 0: -28.308 ,-16.0
Out 0: 135.688 ,175.0
Out 0: 37.619 ,43.0
Out 0: 95.601 ,102.0
Out 0: 80.673 ,115.0
Out 0: 19.833 ,58.0
Out 0: -12.259 ,-62.0
Out 0: -30.921 ,-61.0
Out 0: 178.851 ,0.0
Out 0: -49.562 ,-63.0
Out 0: 97.135 ,118.0
Out 0: -3.729 ,-1.0
Out 0: 61.417 ,127.0
Out 0: 52.647 ,66.0
Out 0: 41.661 ,31.0
Out 0: 36.912 ,37.0
Out 0: 122.867 ,149.0
Out 0: 20.696 ,30.0
Out 0: 95.457 ,92.0
Out 0: 121.453 ,150.0
Out 0: 121.092 ,129.0
Out 0: -15.122 ,-41.0
Out 0: 25.387 ,16.0
Out 0: 134.454 ,198.0
Out 0: 4.168 ,-43.0
Out 0: 11.238 ,-9.0
Out 0: 10.519 ,-42.0
Out 0: -10.439 ,-28.0
Out 0: -14.262 ,-99.0
Out 0: -18.411 ,31.0
Out 0: 24.554 ,90.0
Out 0: 87.9 ,88.0
Out 0: -25.333 ,-29.0
Out 0: 21.746 ,-22.0
Out 0: 19.558 ,210.0
Out 0: 26.947 ,53.0
Out 0: 44.368 ,53.0
Out 0: 34.443 ,54.0
Out 0: 52.993 ,-10.0
Out 0: 83.077 ,170.0
Out 0: -47.64 ,-67.0
Out 0: 39.07 ,38.0
Out 0: -21.645 ,-8.0
Out 0: 11.152 ,-3.0
Out 0: -43.886 ,-68.0
Out 0: -11.34 ,-8.0
Out 0: 32.338 ,52.0
Out 0: 146.771 ,292.0
Out 0: -36.752 ,-70.0
Out 0: -27.351 ,-63.0
Out 0: -32.448 ,-61.0
Out 0: 72.202 ,63.0
Out 0: 2.364 ,95.0
Out 0: 97.323 ,102.0
Out 0: 20.188 ,37.0
Out 0: 32.886 ,32.0
Out 0: 120.92 ,150.0
Out 0: 21.98 ,-33.0
Out 0: 125.495 ,152.0
Out 0: -31.408 ,-51.0
Out 0: 59.767 ,69.0
Out 0: 74.575 ,85.0
Out 0: 30.561 ,19.0
Out 0: 6.305 ,4.0
Out 0: 106.39 ,77.0
Out 0: 152.038 ,203.0
Out 0: 16.304 ,-16.0
Out 0: 94.53 ,79.0
Out 0: 6.587 ,4.0
Out 0: 51.822 ,95.0
Out 0: -23.48 ,-26.0
Out 0: -13.371 ,-22.0
Out 0: 83.988 ,164.0
Out 0: -26.794 ,-51.0
Out 0: 13.267 ,44.0
Out 0: 134.853 ,226.0
Out 0: 22.696 ,-7.0
Out 0: -27.661 ,-66.0
Out 0: 32.086 ,56.0
Out 0: 46.079 ,55.0
Out 0: 76.042 ,128.0
Out 0: 46.439 ,63.0
Out 0: 36.231 ,9.0
Out 0: -10.871 ,-52.0
Out 0: -36.492 ,-55.0
Out 0: 80.589 ,112.0
Out 0: 39.646 ,38.0
Out 0: -38.698 ,-99.0
Out 0: 54.727 ,68.0
Out 0: 10.339 ,8.0
Out 0: -41.224 ,-53.0
Out 0: -10.484 ,-55.0
Out 0: 88.444 ,137.0
Out 0: 56.696 ,79.0
Out 0: 53.456 ,69.0
Out 0: -32.569 ,-42.0
Out 0: 70.359 ,77.0
Out 0: 2.185 ,7.0
Out 0: 47.751 ,76.0
Out 0: 69.781 ,76.0
Out 0: 72.794 ,137.0
Out 0: 70.811 ,91.0
Out 0: 131.102 ,208.0
Out 0: -19.226 ,-30.0
Out 0: -9.282 ,27.0
Out 0: 50.026 ,28.0
Out 0: -8.839 ,-29.0
Out 0: 69.8 ,88.0
Out 0: 144.006 ,0.0
Out 0: 29.031 ,21.0
Out 0: -5.073 ,-19.0
Out 0: 42.925 ,41.0
Out 0: 43.093 ,42.0
Out 0: -6.851 ,-18.0
Out 0: 26.83 ,42.0
Out 0: -8.537 ,-30.0
Out 0: 0.695 ,-11.0
Out 0: 67.093 ,50.0
Out 0: -8.844 ,-11.0
Out 0: 40.309 ,63.0
Out 0: 49.806 ,53.0
Out 0: 66.768 ,113.0
Out 0: 35.758 ,38.0
Out 0: 32.12 ,62.0
Out 0: 43.655 ,61.0
Out 0: -20.896 ,-47.0
Out 0: 28.22 ,61.0
Out 0: 83.379 ,132.0
Out 0: -6.942 ,-50.0
Out 0: -21.892 ,-49.0
Out 0: 60.294 ,67.0
Out 0: -25.214 ,-47.0
Out 0: 5.685 ,26.0
Out 0: 34.397 ,37.0
Out 0: 50.859 ,25.0
Out 0: 70.257 ,54.0
Out 0: 90.483 ,144.0
Out 0: -22.053 ,-55.0
Out 0: -5.086 ,14.0
Out 0: 50.163 ,75.0
Out 0: 33.595 ,85.0
Out 0: 86.212 ,144.0
Out 0: 40.111 ,24.0
Out 0: 109.258 ,382.0
Out 0: -18.625 ,23.0
Out 0: 88.512 ,82.0
Out 0: 56.989 ,37.0
Out 0: 1.517 ,-13.0
Out 0: -2.501 ,-26.0
Out 0: 38.458 ,-26.0
Out 0: -5.734 ,-24.0
Out 0: 37.909 ,33.0
Out 0: 29.603 ,-25.0
Out 0: -16.64 ,-86.0
Out 0: 8.515 ,8.0
Out 0: -25.449 ,66.0
Out 0: 104.015 ,156.0
Out 0: 11.761 ,46.0
Out 0: 1.4 ,-13.0
Out 0: 27.741 ,44.0
Out 0: -18.323 ,-76.0
Out 0: 149.533 ,228.0
Out 0: -22.662 ,-13.0
Out 0: -15.827 ,-42.0
Out 0: 37.877 ,128.0
Out 0: 105.746 ,178.0
Out 0: 89.174 ,116.0
Out 0: 70.824 ,55.0
Out 0: -21.975 ,-8.0
Out 0: 12.343 ,-4.0
Out 0: -7.595 ,-60.0
Out 0: 6.439 ,9.0
Out 0: -14.155 ,-49.0
Out 0: 44.625 ,70.0
Out 0: 42.046 ,79.0
Out 0: 32.012 ,18.0
Out 0: 55.603 ,88.0
Out 0: 30.103 ,18.0
Out 0: 10.449 ,-29.0
Out 0: -9.996 ,-33.0
Out 0: -0.037 ,0.0
Out 0: 52.966 ,89.0
Out 0: 59.365 ,79.0
Out 0: 50.26 ,18.0
Out 0: -16.103 ,-30.0
Out 0: 47.863 ,91.0
Out 0: -10.927 ,-31.0
Out 0: 27.361 ,30.0
Out 0: 24.584 ,24.0
Out 0: 69.34 ,97.0
Out 0: 85.683 ,97.0
Out 0: -14.958 ,-19.0
Out 0: 38.415 ,40.0
Out 0: -6.466 ,-81.0
Out 0: -18.519 ,-23.0
Out 0: -15.251 ,-21.0
Out 0: -12.755 ,-18.0
Out 0: 19.607 ,13.0
Out 0: 31.808 ,42.0
Out 0: 72.155 ,128.0
Out 0: 21.049 ,75.0
Out 0: 30.759 ,16.0
Out 0: -12.511 ,-45.0
Out 0: -18.169 ,-46.0
Out 0: -23.121 ,-46.0
Out 0: 77.016 ,133.0
Out 0: 1.32 ,-42.0
Out 0: 68.061 ,97.0
Out 0: 102.945 ,160.0
Out 0: -19.779 ,0.0
Out 0: 30.289 ,-21.0
Out 0: 5.343 ,-23.0
Out 0: 30.108 ,52.0
Out 0: 1.734 ,-9.0
Out 0: -8.086 ,-6.0
Out 0: 72.813 ,116.0
Out 0: 104.017 ,156.0
Out 0: 29.013 ,66.0
Out 0: -19.736 ,-53.0
Out 0: 0.745 ,43.0
Out 0: -17.735 ,3.0
Out 0: 65.92 ,79.0
Out 0: 58.513 ,6.0
Out 0: 16.279 ,6.0
Out 0: 7.138 ,32.0
Out 0: 57.958 ,75.0
Out 0: -6.458 ,16.0
Out 0: 61.542 ,77.0
Out 0: 11.126 ,-36.0
Out 0: -3.783 ,-37.0
Out 0: -11.404 ,-35.0
Out 0: 156.821 ,382.0
Out 0: -7.231 ,33.0
Out 0: 16.045 ,37.0
Out 0: 29.297 ,93.0
Out 0: 25.053 ,34.0
Out 0: 67.826 ,92.0
Out 0: -8.319 ,-25.0
Out 0: 6.372 ,-23.0
Out 0: -6.81 ,-84.0
Out 0: -8.586 ,-24.0
Out 0: 27.779 ,37.0
Out 0: 64.136 ,34.0
Out 0: 7.174 ,0.0
Out 0: 121.746 ,228.0
Out 0: -21.583 ,-73.0
Out 0: -17.191 ,-12.0
Out 0: -19.165 ,-51.0
Out 0: 35.686 ,127.0
Out 0: 66.405 ,88.0
Out 0: 83.807 ,68.0
Out 0: 52.148 ,67.0
Out 0: 1.028 ,8.0
Out 0: 61.425 ,89.0
Out 0: -20.592 ,-72.0
Out 0: 0.649 ,-6.0
Out 0: 90.757 ,117.0
Out 0: 77.296 ,67.0
Out 0: 48.149 ,66.0
Out 0: 57.016 ,70.0
Out 0: -15.74 ,-31.0
Out 0: 2.882 ,6.0
Out 0: -18.422 ,-42.0
Out 0: 96.285 ,184.0
Out 0: 43.752 ,81.0
Out 0: -18.678 ,-41.0
Out 0: 68.688 ,94.0
Out 0: 42.903 ,32.0
Out 0: -23.95 ,-26.0
Out 0: 90.237 ,92.0
Out 0: -20.294 ,23.0
Out 0: -14.68 ,-27.0
Out 0: -1.717 ,-26.0
Out 0: -17.388 ,-39.0
Out 0: -2.287 ,19.0
Out 0: 3.576 ,22.0
Out 0: -23.469 ,-26.0
Out 0: 85.333 ,153.0
Out 0: 15.616 ,-31.0
Out 0: 13.898 ,33.0
Out 0: 6.086 ,34.0
Out 0: 55.521 ,40.0
Out 0: 58.479 ,104.0
Out 0: -11.657 ,-16.0
Out 0: -7.847 ,6.0
Out 0: 160.67 ,367.0
Out 0: 60.352 ,68.0
Out 0: 14.471 ,3.0
Out 0: -16.651 ,-52.0
Out 0: 99.843 ,128.0
Out 0: 36.706 ,8.0
Out 0: 10.652 ,66.0
Out 0: 76.495 ,126.0
Out 0: 83.523 ,128.0
Out 0: 64.923 ,66.0
Out 0: 89.541 ,125.0
Out 0: -9.477 ,6.0
Out 0: 127.182 ,186.0
Out 0: 66.468 ,57.0
Out 0: 52.224 ,113.0
Out 0: 3.463 ,-8.0
Out 0: 67.353 ,57.0
Out 0: 139.921 ,237.0
Out 0: -16.516 ,-70.0
Out 0: 31.676 ,-4.0
Out 0: -16.62 ,5.0
Out 0: 65.405 ,127.0
Out 0: 11.547 ,9.0
Out 0: 37.948 ,67.0
Out 0: -11.177 ,13.0
Out 0: 68.631 ,74.0
Out 0: 40.088 ,48.0
Out 0: 101.104 ,96.0
Out 0: 87.561 ,97.0
Out 0: 46.847 ,37.0
Out 0: 66.359 ,36.0
Out 0: -18.554 ,-59.0
Out 0: -20.971 ,-24.0
Out 0: 15.914 ,37.0
Out 0: 80.613 ,121.0
Out 0: 27.306 ,-13.0
Out 0: -13.25 ,-60.0
Out 0: 104.288 ,119.0
Out 0: 139.072 ,184.0
Out 0: 97.415 ,-55.0
Out 0: -20.328 ,-62.0
Out 0: 131.68 ,118.0
Out 0: 30.649 ,61.0
Out 0: 65.263 ,49.0
Out 0: -15.204 ,-11.0
Out 0: 72.748 ,45.0
Out 0: -19.335 ,-14.0
Out 0: 81.986 ,48.0
Out 0: 7.717 ,-15.0
Out 0: 50.899 ,50.0
Out 0: -1.069 ,36.0
Out 0: -8.57 ,46.0
Out 0: 36.105 ,49.0
Out 0: -4.535 ,-26.0
Out 0: 22.481 ,49.0
Out 0: 39.826 ,45.0
Out 0: 74.271 ,120.0
Out 0: 84.526 ,117.0
Out 0: 54.548 ,-3.0
Out 0: 89.905 ,117.0
Out 0: -15.139 ,-49.0
Out 0: 32.362 ,0.0
Out 0: -22.649 ,-50.0
Out 0: 43.273 ,92.0
Out 0: 73.289 ,85.0
Out 0: 46.385 ,90.0
Out 0: 53.675 ,32.0
Out 0: -4.21 ,-86.0
Out 0: 17.698 ,31.0
Out 0: 71.661 ,152.0
Out 0: -25.853 ,31.0
Out 0: 18.454 ,6.0
Out 0: -24.846 ,-62.0
Out 0: -11.69 ,-27.0
Out 0: -0.962 ,11.0
Out 0: 13.474 ,-37.0
Out 0: 63.995 ,82.0
Out 0: -16.145 ,-36.0
Out 0: 104.735 ,143.0
Out 0: -15.592 ,-36.0
Out 0: -12.027 ,-39.0
Out 0: 44.815 ,22.0
Out 0: 44.091 ,24.0
Out 0: -14.725 ,-26.0
Out 0: -16.081 ,-26.0
Out 0: -17.654 ,-26.0
Out 0: -20.039 ,-29.0
Out 0: 36.016 ,44.0
Out 0: -20.087 ,-19.0
Out 0: -18.812 ,-79.0
Out 0: 80.993 ,40.0
Out 0: 136.691 ,367.0
Out 0: -31.388 ,-6.0
Out 0: 52.511 ,33.0
Out 0: 69.662 ,118.0
Out 0: 107.821 ,174.0
Out 0: 98.901 ,121.0
Out 0: 31.341 ,31.0
Out 0: 55.005 ,56.0
Out 0: 92.229 ,116.0
Out 0: 43.037 ,58.0
Out 0: 8.295 ,55.0
Out 0: 147.265 ,238.0
Out 0: 54.149 ,64.0
Out 0: 54.405 ,68.0
Out 0: -20.087 ,-35.0
Out 0: -18.034 ,-24.0
Out 0: -25.417 ,-30.0
Out 0: 13.691 ,30.0
Out 0: 102.793 ,120.0
Out 0: 146.33 ,132.0
Out 0: 104.458 ,86.0
Out 0: -21.433 ,-29.0
Out 0: 51.372 ,90.0
Out 0: 73.954 ,75.0
Out 0: 54.253 ,50.0
Out 0: -27.65 ,-43.0
Out 0: 10.356 ,15.0
Out 0: 29.748 ,14.0
Out 0: 49.891 ,18.0
Out 0: 42.603 ,28.0
Out 0: 1.825 ,36.0
Out 0: 117.4 ,151.0
Out 0: -19.441 ,-33.0
Out 0: 37.181 ,90.0
Out 0: 27.61 ,20.0
Out 0: -21.34 ,-30.0
Out 0: -3.494 ,-18.0
Out 0: -22.85 ,-19.0
Out 0: 49.998 ,102.0
Out 0: 80.362 ,57.0
Out 0: 74.659 ,59.0
Out 0: 34.1 ,62.0
Out 0: 47.244 ,58.0
Out 0: -21.892 ,-30.0
Out 0: 46.497 ,58.0
Out 0: 98.095 ,56.0
Out 0: 111.779 ,121.0
Out 0: -13.672 ,-13.0
Out 0: -23.493 ,1.0
Out 0: 91.363 ,119.0
Out 0: 56.68 ,-21.0
Out 0: 50.53 ,50.0
Out 0: -19.391 ,-11.0
Out 0: 76.234 ,112.0
Out 0: 54.0 ,50.0
Out 0: -19.703 ,-1.0
Out 0: 53.018 ,56.0
Out 0: 133.515 ,238.0
Out 0: 16.913 ,-3.0
Out 0: 13.167 ,0.0
Out 0: 0.412 ,78.0
Out 0: -15.224 ,-49.0
Out 0: 40.808 ,11.0
Out 0: 20.237 ,10.0
Out 0: 19.325 ,8.0
Out 0: 92.64 ,144.0
Out 0: 130.829 ,174.0
Out 0: 12.934 ,0.0
Out 0: 32.255 ,22.0
Out 0: 108.948 ,85.0
Out 0: 103.24 ,143.0
Out 0: 72.764 ,84.0
Out 0: -18.719 ,-37.0
Out 0: 118.844 ,144.0
Out 0: 21.031 ,23.0
Out 0: -10.975 ,25.0
Out 0: 87.349 ,96.0
Out 0: -14.952 ,-21.0
Out 0: -5.376 ,-25.0
Out 0: 23.386 ,57.0
Out 0: 157.453 ,0.0
Out 0: 53.247 ,55.0
Out 0: -15.715 ,-24.0
Out 0: 51.525 ,59.0
Out 0: 57.03 ,45.0
Out 0: 64.818 ,3.0
Out 0: 52.259 ,53.0
Out 0: -12.703 ,-63.0
Out 0: 108.263 ,57.0
Out 0: 36.167 ,31.0
Out 0: -16.753 ,-84.0
Out 0: -24.574 ,-16.0
Out 0: 109.445 ,162.0
Out 0: 47.924 ,53.0
Out 0: 16.704 ,158.0
Out 0: 59.208 ,60.0
Out 0: 47.324 ,114.0
Out 0: 59.78 ,54.0
Out 0: 53.722 ,31.0
Out 0: -13.273 ,69.0
Out 0: -16.445 ,7.0
Out 0: 61.931 ,128.0
Out 0: 13.098 ,-55.0
Out 0: 17.789 ,9.0
Out 0: 107.32 ,144.0
Out 0: 56.557 ,32.0
Out 0: 12.273 ,3.0
Out 0: 121.666 ,174.0
Out 0: 55.132 ,33.0
Out 0: 14.379 ,-30.0
Out 0: 46.762 ,56.0
Out 0: 59.706 ,85.0
Out 0: 111.747 ,143.0
Out 0: 37.688 ,6.0
Out 0: 72.82 ,125.0
Out 0: 4.201 ,8.0
Out 0: -13.836 ,-19.0
Out 0: 8.108 ,20.0
Out 0: -17.439 ,-43.0
Out 0: 11.59 ,32.0
Out 0: -10.738 ,-27.0
Out 0: -24.388 ,-27.0
Out 0: 43.151 ,34.0
Out 0: -14.186 ,-31.0
Out 0: 101.288 ,150.0
Out 0: -18.206 ,-88.0
Out 0: 33.491 ,39.0
Out 0: 53.43 ,43.0
Out 0: -19.585 ,-21.0
Out 0: -32.234 ,-17.0
Out 0: 87.713 ,100.0
Out 0: 30.182 ,-73.0
Out 0: 6.426 ,-16.0
Out 0: 77.601 ,92.0
Out 0: -26.638 ,-56.0
Out 0: 48.132 ,63.0
Out 0: -19.719 ,-24.0
Out 0: 47.12 ,64.0
Out 0: 79.36 ,125.0
Out 0: 115.751 ,31.0
Out 0: -29.578 ,-59.0
Out 0: 16.439 ,2.0
Out 0: 72.917 ,60.0
Out 0: 53.938 ,57.0
Out 0: 27.418 ,31.0
Out 0: 5.749 ,59.0
Out 0: 25.798 ,-20.0
Out 0: -32.043 ,-5.0
Out 0: 107.312 ,48.0
Out 0: -29.706 ,-84.0
Out 0: 13.79 ,4.0
Out 0: 37.325 ,63.0
Out 0: 87.329 ,124.0
Out 0: 107.874 ,243.0
Out 0: -29.013 ,-57.0
Out 0: 47.913 ,63.0
Out 0: 51.569 ,84.0
Out 0: -27.985 ,-48.0
Out 0: 45.998 ,18.0
Out 0: -33.986 ,3.0
Out 0: 33.419 ,12.0
Out 0: 51.128 ,57.0
Out 0: 28.26 ,-6.0
Out 0: 81.323 ,92.0
Out 0: -21.753 ,12.0
Out 0: 51.17 ,64.0
Out 0: 93.264 ,125.0
Out 0: 102.459 ,144.0
Out 0: 29.86 ,72.0
Out 0: -20.332 ,72.0
Out 0: 98.295 ,188.0
Out 0: 5.041 ,-1.0
Out 0: -29.144 ,0.0
Out 0: 51.777 ,94.0
Out 0: 119.978 ,143.0
Out 0: 51.211 ,2.0
Out 0: 109.028 ,89.0
Out 0: 10.491 ,17.0
Out 0: 47.915 ,90.0
Out 0: 69.422 ,26.0
Out 0: 122.173 ,148.0
Out 0: -23.601 ,-38.0
Out 0: 11.362 ,25.0
Out 0: 105.454 ,160.0
Out 0: -18.445 ,-22.0
Out 0: 22.381 ,27.0
Out 0: 111.568 ,161.0
Out 0: -13.127 ,-21.0
Out 0: 13.202 ,12.0
Out 0: 29.667 ,31.0
Out 0: 122.648 ,221.0
Out 0: -14.166 ,-20.0
Out 0: -15.893 ,-69.0
Out 0: -26.632 ,-70.0
Out 0: 66.965 ,93.0
Out 0: 56.296 ,13.0
Out 0: -30.26 ,-123.0
Out 0: 51.611 ,60.0
Out 0: 28.115 ,0.0
Out 0: -29.315 ,1.0
Out 0: 43.242 ,39.0
Out 0: 14.768 ,16.0
Out 0: -21.538 ,14.0
Out 0: 49.995 ,26.0
Out 0: 3.499 ,74.0
Out 0: -26.603 ,-93.0
Out 0: 118.857 ,142.0
Out 0: -27.14 ,-35.0
Out 0: 15.22 ,25.0
Out 0: 145.602 ,203.0
Out 0: 90.726 ,86.0
Out 0: -17.849 ,-34.0
Out 0: 10.741 ,68.0
Out 0: 43.701 ,65.0
Out 0: 22.001 ,0.0
Out 0: 5.798 ,69.0
Out 0: 91.796 ,68.0
Out 0: -29.806 ,-56.0
Out 0: 109.454 ,125.0
Out 0: 17.92 ,-50.0
Out 0: 131.663 ,144.0
Out 0: 67.784 ,67.0
Out 0: 12.592 ,3.0
Out 0: 134.888 ,249.0
Out 0: 63.899 ,9.0
Out 0: 32.747 ,33.0
Out 0: 43.117 ,-52.0
Out 0: 21.165 ,31.0
Out 0: 11.106 ,-60.0
Out 0: -26.197 ,-30.0
Out 0: 8.182 ,-24.0
Out 0: 33.565 ,56.0
Out 0: 13.345 ,23.0
Out 0: 9.293 ,-26.0
Out 0: 12.247 ,34.0
Out 0: 5.58 ,-13.0
Out 0: 29.946 ,105.0
Out 0: 139.975 ,168.0
Out 0: 28.55 ,46.0
Out 0: 4.703 ,46.0
Out 0: 9.055 ,5.0
Out 0: 77.756 ,94.0
Out 0: 122.723 ,183.0
Out 0: 139.501 ,116.0
Out 0: 129.719 ,119.0
Out 0: 7.603 ,-61.0
Out 0: 66.395 ,68.0
Out 0: 102.54 ,140.0
Out 0: 78.968 ,81.0
Out 0: 25.109 ,81.0
Out 0: -28.675 ,-103.0
Out 0: 48.281 ,80.0
Out 0: 53.253 ,65.0
Out 0: 55.118 ,101.0
Out 0: -0.069 ,41.0
Out 0: 117.027 ,102.0
Out 0: 118.363 ,38.0
Out 0: 47.972 ,166.0
Out 0: 42.24 ,47.0
Out 0: 38.711 ,-15.0
Out 0: 0.438 ,-9.0
Out 0: -33.592 ,-11.0
Out 0: 56.553 ,56.0
Out 0: 138.583 ,211.0
Out 0: 63.508 ,79.0
Out 0: -23.025 ,-31.0
Out 0: 42.488 ,32.0
Out 0: 30.98 ,32.0
Out 0: -37.617 ,-73.0
Out 0: 20.446 ,27.0
Out 0: 77.046 ,29.0
Out 0: 53.488 ,11.0
Out 0: 11.979 ,16.0
Out 0: 51.848 ,39.0
Out 0: 4.377 ,-79.0
Out 0: -47.713 ,-71.0
Out 0: 2.873 ,-13.0
Out 0: -13.411 ,-13.0
Out 0: 131.951 ,168.0
Out 0: 52.054 ,59.0
Out 0: -48.078 ,-45.0
Out 0: 52.773 ,74.0
Out 0: 5.236 ,13.0
Out 0: 4.001 ,62.0
Out 0: 39.681 ,13.0
Out 0: 10.763 ,63.0
Out 0: -38.702 ,-45.0
Out 0: -1.423 ,16.0
Out 0: 47.047 ,46.0
Out 0: 146.17 ,253.0
Out 0: 86.588 ,132.0
Out 0: -17.942 ,-34.0
Out 0: -44.713 ,-99.0
Out 0: -32.579 ,-36.0
Out 0: 45.695 ,47.0
Out 0: 24.625 ,22.0
Out 0: 6.869 ,3.0
Out 0: 63.397 ,68.0
Out 0: 91.921 ,130.0
Out 0: 11.353 ,13.0
Out 0: 47.893 ,64.0
Out 0: 38.848 ,41.0
Out 0: 94.575 ,71.0
Out 0: -35.406 ,-50.0
Out 0: 53.978 ,70.0
Out 0: 2.456 ,13.0
Out 0: 58.573 ,67.0
Out 0: 55.28 ,63.0
Out 0: 85.903 ,0.0
Out 0: 146.798 ,249.0
Out 0: 5.905 ,65.0
Out 0: 43.71 ,47.0
Out 0: 156.778 ,188.0
Out 0: -41.303 ,-59.0
Out 0: 52.909 ,23.0
Out 0: 7.446 ,2.0
Out 0: -50.569 ,-38.0
Out 0: 61.548 ,84.0
Out 0: -14.38 ,-13.0
Out 0: 145.941 ,161.0
Out 0: -15.829 ,8.0
Out 0: -6.278 ,-49.0
Out 0: -11.798 ,-52.0
Out 0: 13.217 ,8.0
Out 0: 51.355 ,56.0
Out 0: 148.307 ,183.0
Out 0: 1.096 ,5.0
Out 0: 72.87 ,119.0
Out 0: 104.846 ,166.0
