naive,trees.HoeffdingAdaptiveTree,28,25,-1,0,2,-1,clustream,relevance,0.30000000000000004,7.41,77.90
naive,meta.OzaBagAdwin,12,2,-1,0,2,-1,clustream,random,1.0,3.06,86.92
naive,trees.HoeffdingAdaptiveTree,18,5,1,0,2,-1,clustream,relevance,0.25,6.50,80.07
naive,bayes.NaiveBayes,28,25,1,0,2,-1,clustree,random,0.35000000000000003,6.38,65.22
naive,meta.AdaptiveRandomForest -m 80,5,7,1,0,2,-1,clustree,relevance,0.8500000000000001,2.08,90.09
naive,bayes.NaiveBayes,18,4,-1,0,2,-1,clustream,random,0.9,12.33,59.68
naive,lazy.SAMkNN,18,25,1,0,2,-1,clustree,relevance,0.30000000000000004,2.59,81.89
naive,meta.AdaptiveRandomForest -m 80,18,10,1,0,2,-1,clustree,random,0.2,2.52,89.40
naive,meta.OzaBagAdwin,8,3,-1,0,2,-1,clustream,relevance,0.7000000000000001,5.10,82.21
naive,functions.MajorityClass,43,1,1,0,2,-1,clustree,relevance,0.75,6.44,57.60
naive,functions.MajorityClass,5,7,1,0,2,-1,clustree,relevance,0.8500000000000001,6.44,57.60
naive,bayes.NaiveBayes,5,7,1,0,2,-1,clustree,relevance,0.8500000000000001,7.06,73.57
naive,trees.HoeffdingAdaptiveTree,5,7,1,0,2,-1,clustree,relevance,0.8500000000000001,4.58,83.22
naive,meta.AdaptiveRandomForest,5,7,1,0,2,-1,clustree,relevance,0.8500000000000001,2.22,89.94
naive,meta.OzaBagAdwin,5,7,1,0,2,-1,clustree,relevance,0.8500000000000001,3.07,85.57
