learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,model training instances,model serialized size (bytes)
1000.0,2.515625,3.846553261003767E-5,1000.0,30.552305177662312,44.473398138237194,1000.0,5.9129416E7
2000.0,7.0,1.6918862422850604E-4,1000.0,27.99991158567305,41.140041497473305,2000.0,1.12681536E8
3000.0,15.15625,3.141648131228673E-4,1000.0,26.423442990619346,38.16189927898178,3000.0,6.8708192E7
4000.0,20.421875,4.815904102158836E-4,1000.0,29.20496165047734,40.498936963675256,4000.0,1.22906344E8
5000.0,28.015625,7.800223310348681E-4,1000.0,36.281274292085754,49.92892301456797,5000.0,1.51911744E8
6000.0,35.65625,0.001112292628547746,1000.0,34.26552773933673,56.91902423776854,6000.0,1.68098952E8
7000.0,45.015625,0.0015549822192082907,1000.0,31.484597712500342,48.46273017903112,7000.0,1.82833104E8
8000.0,55.140625,0.0017646329587700572,1000.0,38.50991881655874,151.57863141190862,8000.0,8.0039384E7
9000.0,60.953125,0.0018462572419149286,1000.0,48.10641481494061,254.57168354373485,9000.0,5.4282368E7
10000.0,64.96875,0.0019411285203467642,1000.0,36.37257014720709,54.13073223986598,10000.0,9.13238E7
11000.0,71.0625,0.002150323785155908,1000.0,36.233211409638066,53.91887985073138,11000.0,1.32699592E8
12000.0,78.96875,0.0023841197204698497,1000.0,42.387681886386744,255.1610915864691,12000.0,1.14305936E8
13000.0,86.078125,0.0025706033995245687,1000.0,99.24636416482714,606.8140796485195,13000.0,1.01393888E8
14000.0,92.4375,0.002828457327979979,1000.0,62.56924132192789,352.0889763053679,14000.0,1.56733448E8
15000.0,99.90625,0.003247589820562603,1000.0,40.03295235805604,134.36930325279957,15000.0,2.16923088E8
16000.0,110.03125,0.003956107569425108,1000.0,44.63118272007639,66.27068199900789,16000.0,2.70494272E8
17000.0,121.8125,0.004918534624901238,1000.0,32.181693946913164,85.86844322618633,17000.0,3.15775784E8
18000.0,134.71875,0.00608057199379093,1000.0,43.641945345276255,124.78294627182751,18000.0,3.48034576E8
19000.0,148.03125,0.007493375025450304,1000.0,29.02269002333805,44.19265981396457,19000.0,4.1022712E8
20000.0,167.03125,0.009463500149722677,1000.0,45.751573286136804,565.7007599298352,20000.0,4.0081372E8
21000.0,186.578125,0.011461137678998057,1000.0,32.97044577170412,64.06098349951847,21000.0,3.95040592E8
22000.0,203.84375,0.013425199408730906,1000.0,30.49183652311989,47.65552963443076,22000.0,4.39718968E8
23000.0,222.578125,0.015800530131059025,1000.0,30.463948125556087,52.849918390350595,23000.0,4.90102872E8
24000.0,249.71875,0.01633301422054905,1000.0,52.449788904827855,119.32288396845257,24000.0,7.58384E7
25000.0,254.46875,0.016466716491235676,1000.0,50.10612132762763,100.06311794712924,25000.0,1.08804672E8
26000.0,260.28125,0.0166987115514995,1000.0,42.274457782750446,87.79193801388362,26000.0,1.54283024E8
27000.0,267.3125,0.017062855069299176,1000.0,38.29327750936345,67.30862464054574,27000.0,2.00190016E8
28000.0,276.8125,0.017665715488999718,1000.0,36.28890226696121,59.8760010959662,28000.0,2.45298864E8
29000.0,287.3125,0.018461143090163303,1000.0,32.86655238842015,60.37361374640535,29000.0,2.9282876E8
30000.0,298.75,0.019475303294376415,1000.0,31.426488513448245,47.59489212266214,30000.0,3.42750288E8
31000.0,311.578125,0.02078323828088792,1000.0,28.281362246480377,39.83406257410472,31000.0,3.9411716E8
32000.0,329.875,0.02285508068233159,1000.0,31.54821832235801,64.23828190056675,32000.0,4.37705664E8
