learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
1000.0,0.8125,3.40464369704326E-8,1000.0,48.1,-3.851510349133179,-6.79012345679013,-8.35073068893529,1000.0,161976.0
2000.0,1.75,7.333078732093175E-8,2000.0,50.3,-0.5511090969417791,-1.0162601626016268,-0.811359026369169,2000.0,161976.0
3000.0,2.390625,1.0017509339377283E-7,3000.0,49.4,-1.560743761842064,1.3645224171539971,-3.0549898167006138,3000.0,161976.0
4000.0,3.3125,1.3880470457176367E-7,4000.0,50.8,-0.9350856101854299,-5.5793991416309066,-2.7139874739039693,4000.0,161976.0
5000.0,4.015625,1.6826796733463804E-7,5000.0,51.2,0.0,0.0,0.0,5000.0,161976.0
6000.0,5.03125,2.1082601354767878E-7,6000.0,51.300000000000004,0.0,6.346153846153851,-1.03734439834025,6000.0,161976.0
7000.0,5.765625,2.415987546555698E-7,7000.0,50.5,0.0,1.5904572564612343,0.0,7000.0,161976.0
8000.0,6.421875,2.6909779990091923E-7,8000.0,51.6,0.0,6.201550387596905,-1.2552301255230138,8000.0,161976.0
9000.0,7.078125,2.9659684514626865E-7,9000.0,51.7,0.0,-0.6250000000000006,0.8213552361396311,9000.0,161976.0
10000.0,7.703125,3.227838250394497E-7,10000.0,50.2,0.0,-0.8097165991902842,0.0,10000.0,161960.0
11000.0,8.328125,3.4897339193978247E-7,11000.0,50.4,0.0,-0.8130081300813016,-2.6915113871635636,11000.0,161976.0
12000.0,9.015625,3.777819155301485E-7,12000.0,51.6,0.0,0.0,-0.41493775933609994,12000.0,161976.0
13000.0,9.65625,4.0462622160298957E-7,13000.0,51.1,0.0,-0.6172839506172845,0.0,13000.0,161976.0
14000.0,10.296875,4.3147052767583064E-7,14000.0,49.2,0.0,0.5870841487279849,-8.31556503198295,14000.0,161976.0
15000.0,10.921875,4.576600945761634E-7,15000.0,46.9,0.0,-8.146639511201636,-13.219616204690842,15000.0,161976.0
16000.0,11.59375,4.858138789940211E-7,16000.0,46.2,0.0,-8.686868686868683,-16.450216450216455,16000.0,161976.0
17000.0,12.28125,5.146224025843872E-7,17000.0,50.7,0.0,5.374280230326301,3.1434184675834995,17000.0,161976.0
18000.0,12.96875,5.434309261747532E-7,18000.0,48.6,0.0,-3.838383838383842,-4.259634888438138,18000.0,161976.0
19000.0,13.640625,5.715847105926109E-7,19000.0,50.7,0.0,-2.7083333333333357,-1.6494845360824757,19000.0,161976.0
20000.0,14.28125,5.98429016665452E-7,20000.0,47.199999999999996,0.0,-8.41889117043122,-15.283842794759842,20000.0,161976.0
21000.0,14.96875,6.27237540255818E-7,21000.0,49.2,-0.20000552283494202,-4.52674897119342,-4.958677685950417,21000.0,161976.0
22000.0,15.53125,6.508081504661176E-7,22000.0,48.9,-0.6634727519147804,-2.6104417670682754,-10.845986984815628,22000.0,161976.0
23000.0,16.140625,6.763404558619691E-7,23000.0,48.6,-2.339472374315576,0.0,1.1538461538461549,23000.0,161960.0
24000.0,16.765625,7.025300227623018E-7,24000.0,46.9,-7.277928626842526,-3.9138943248532323,-7.27272727272728,24000.0,161976.0
25000.0,17.453125,7.31335700644801E-7,25000.0,49.6,-0.18008563012080492,2.135922330097089,-5.882352941176476,25000.0,161960.0
26000.0,18.078125,7.57522680537982E-7,26000.0,49.6,0.0,5.794392523364482,-2.231237322515215,26000.0,161960.0
27000.0,18.734375,7.850217257833314E-7,27000.0,48.6,-2.37412364563417,-1.9841269841269857,-5.327868852459021,27000.0,161976.0
28000.0,19.390625,8.125207710286809E-7,28000.0,54.1,-0.9474545406560878,4.77178423236515,0.2173913043478263,28000.0,161976.0
29000.0,20.015625,8.387077509218619E-7,29000.0,50.2,0.0,2.1611001964636563,0.0,29000.0,161960.0
30000.0,20.65625,8.65552056994703E-7,30000.0,48.9,0.0,0.3898635477582849,-4.073319755600818,30000.0,161976.0
31000.0,21.28125,8.917416238950358E-7,31000.0,49.4,0.0,-2.2222222222222245,-2.0161290322580663,31000.0,161976.0
32000.0,21.890625,9.172764516228602E-7,32000.0,51.0,0.0,4.2968750000000036,-0.6160164271047234,32000.0,161976.0
33000.0,22.5,9.428112793506846E-7,33000.0,51.1,0.0,5.780346820809253,1.0121457489878551,33000.0,161976.0
