learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,model training instances,model serialized size (bytes)
1000.0,2.21875,3.4052455319195154E-5,1000.0,32.5458179264158,47.07406793617577,1000.0,5.9351384E7
2000.0,7.078125,1.885294153665503E-4,1000.0,28.451129649644844,42.75440699869268,2000.0,1.22881264E8
3000.0,15.265625,2.8299252153374255E-4,1000.0,27.353610333774057,39.069679454526856,3000.0,4.4597784E7
4000.0,19.5625,3.613482250431035E-4,1000.0,29.55998451536477,41.04029259279353,4000.0,7.0488824E7
5000.0,24.109375,5.03954291893428E-4,1000.0,36.99169205994551,50.687470818704384,5000.0,1.21234816E8
6000.0,30.78125,8.126484246006131E-4,1000.0,34.84240533682112,58.914906506181055,6000.0,1.78847488E8
7000.0,41.765625,0.0013460377319198516,1000.0,32.08249958154297,50.350315227036184,7000.0,1.87703048E8
8000.0,51.375,0.0015086880148414315,1000.0,40.17299963162919,153.15148427743844,8000.0,6.542776E7
9000.0,56.765625,0.0015572645163693878,1000.0,48.46112922030766,254.10803067966768,9000.0,3.4832888E7
10000.0,59.953125,0.0016225949847204092,1000.0,40.51467169115586,59.02842376933703,10000.0,7.922604E7
11000.0,64.5625,0.001765241067656057,1000.0,38.639717840033434,58.03440199861914,11000.0,1.19624512E8
12000.0,71.921875,0.0019313311518958974,1000.0,43.741189376848105,255.7998439092314,12000.0,8.7237888E7
13000.0,78.171875,0.00207732655926116,1000.0,102.56556914941272,608.1081491111094,13000.0,9.0294552E7
14000.0,83.90625,0.0022806350465462955,1000.0,66.96446749464437,361.0231453838038,14000.0,1.37047712E8
15000.0,90.3125,0.0026011013303327167,1000.0,42.39437891455991,141.41862919454567,15000.0,1.9336632E8
16000.0,99.46875,0.0031982606651662433,1000.0,46.16349012468909,68.59045031958091,16000.0,2.52101224E8
17000.0,110.15625,0.004084290452527865,1000.0,33.42788710405248,87.0010522628332,17000.0,3.20460544E8
18000.0,122.75,0.005304537011446276,1000.0,46.99250031713794,147.19630058496224,18000.0,3.74537144E8
19000.0,139.265625,0.007212350745135659,1000.0,29.749065885149456,44.93086833126073,19000.0,4.4652248E8
20000.0,159.890625,0.009403939051003868,1000.0,46.20857138733537,565.7305356015714,20000.0,4.10740368E8
21000.0,178.921875,0.011379182493579314,1000.0,34.214251561262685,61.96032790229396,21000.0,4.0119516E8
22000.0,197.21875,0.013546302245910434,1000.0,31.530001690446735,48.424771336008035,22000.0,4.57834336E8
23000.0,216.671875,0.01621119821521764,1000.0,32.19841622404073,57.33869107044215,23000.0,5.29533272E8
24000.0,245.15625,0.016611657311732413,1000.0,55.028504051202404,124.45936817194759,24000.0,5.434428E7
25000.0,249.03125,0.016717121566341826,1000.0,55.91794989459706,108.47565484205096,25000.0,1.05204896E8
26000.0,254.65625,0.016949423812491454,1000.0,47.09014674779842,99.8580681519498,26000.0,1.59636888E8
27000.0,261.375,0.01732290907714438,1000.0,40.83012513161038,73.46686483155446,27000.0,2.14875728E8
28000.0,270.515625,0.017968226064501016,1000.0,36.31146415484015,61.18037575692816,28000.0,2.72897512E8
29000.0,281.078125,0.018862619567080397,1000.0,32.653334021155985,60.51422412469889,29000.0,3.27313776E8
30000.0,292.953125,0.020041354135545485,1000.0,32.427613075505135,49.31573684657754,30000.0,3.83693792E8
31000.0,309.421875,0.021936372288619166,1000.0,28.773840545565754,40.823670881893094,31000.0,4.44790096E8
32000.0,327.640625,0.02430064841800938,1000.0,31.551790068600813,64.27711803029635,32000.0,5.01628256E8
