cluster,trees.HoeffdingAdaptiveTree,28,25,-1,,-1,clustream,relevance,0.30000000000000004,8.94,53.16
cluster,meta.OzaBagAdwin,12,2,-1,,-1,clustream,random,1.0,5.89,17.03
cluster,trees.HoeffdingAdaptiveTree,18,5,-1,,-1,clustream,relevance,0.25,6.55,70.48
cluster,bayes.NaiveBayes,28,25,-1,,-1,clustree,random,0.35000000000000003,8.16,71.26
cluster,meta.AdaptiveRandomForest -s 10 -m 80,5,7,-1,,-1,clustree,relevance,0.8500000000000001,2.65,73.23
cluster,bayes.NaiveBayes,18,4,-1,,-1,clustream,random,0.9,2.00,73.25
cluster,lazy.SAMkNN,18,25,-1,,-1,clustree,relevance,0.30000000000000004,2.69,33.98
cluster,meta.AdaptiveRandomForest -s 10 -m 80,18,10,-1,,-1,clustree,random,0.2,3.41,73.08
cluster,meta.OzaBagAdwin,8,3,-1,,-1,clustream,relevance,0.7000000000000001,6.71,68.04
cluster,functions.MajorityClass,43,1,-1,,-1,clustree,relevance,0.75,1.09,10.15
cluster,functions.MajorityClass,18,4,-1,,-1,clustream,random,0.9,1.09,10.15
cluster,trees.HoeffdingAdaptiveTree,18,4,-1,,-1,clustream,random,0.9,8.48,69.31
cluster,meta.AdaptiveRandomForest -s 10,18,4,-1,,-1,clustream,random,0.9,2.72,72.69
cluster,meta.OzaBagAdwin,18,4,-1,,-1,clustream,random,0.9,8.63,69.13
cluster,meta.AdaptiveRandomForest -s 10,5,4,-1,,-1,clustream,random,0.9,2.67,72.95
cluster,meta.AdaptiveRandomForest -s 10,28,4,-1,,-1,clustream,random,0.9,2.59,72.65
cluster,meta.AdaptiveRandomForest -s 10,65,4,-1,,-1,clustream,random,0.9,2.75,72.84
cluster,meta.AdaptiveRandomForest -s 10,8,4,-1,,-1,clustream,random,0.9,2.31,72.90
cluster,meta.AdaptiveRandomForest -s 10,12,4,-1,,-1,clustream,random,0.9,2.50,72.47
cluster,meta.AdaptiveRandomForest -s 10,5,3,-1,,-1,clustream,random,0.9,4.79,72.72
cluster,meta.AdaptiveRandomForest -s 10,5,1,-1,,-1,clustream,random,0.9,4.10,72.89
cluster,meta.AdaptiveRandomForest -s 10,5,13,-1,,-1,clustream,random,0.9,3.36,72.73
cluster,meta.AdaptiveRandomForest -s 10,5,25,-1,,-1,clustream,random,0.9,3.72,72.56
cluster,meta.AdaptiveRandomForest -s 10,5,18,-1,,-1,clustream,random,0.9,2.10,73.14
cluster,meta.AdaptiveRandomForest -s 10,5,18,-1,,-1,clustree,random,0.9,3.81,72.47
cluster,meta.AdaptiveRandomForest -s 10,5,18,-1,,-1,clustream,relevance,0.9,2.04,73.45
cluster,meta.AdaptiveRandomForest -s 10,5,18,-1,,-1,clustream,relevance,0.4,3.03,72.87
cluster,meta.AdaptiveRandomForest -s 10,5,18,-1,,-1,clustream,relevance,0.6000000000000001,2.70,72.85
cluster,meta.AdaptiveRandomForest -s 10,5,18,-1,,-1,clustream,relevance,0.1,2.32,73.16
cluster,meta.AdaptiveRandomForest -s 10,5,18,-1,,-1,clustream,relevance,0.7000000000000001,2.44,72.99
cluster,meta.AdaptiveRandomForest -s 10,5,18,-1,,-1,clustream,relevance,0.25,2.69,72.97
