learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
11000.0,0.953125,4.9974154939668055E-8,11000.0,91.3,82.60055678218298,82.45967741935485,81.76100628930818,11000.0,256128.0,10.0,7812.4,3697.960284625386,16792.0,7908.282240790348,5.0,2.8284271247461903,3.0,1.4142135623730951,3.0,1.4142135623730951,1.4,0.9660917830792959,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,1.03125,5.512019722825952E-8,12000.0,89.3,78.60599032270966,79.77315689981097,77.03862660944206,12000.0,254616.0,10.0,7695.2,5063.519061768098,16792.0,7456.0,5.0,2.6666666666666665,3.0,1.3333333333333333,3.0,1.3333333333333333,1.4,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,1.09375,5.925604556169775E-8,13000.0,91.2,82.38139475285902,82.67716535433071,81.70478170478171,13000.0,255792.0,10.0,8696.400000000001,5080.515420046802,16792.0,7456.0,5.0,2.6666666666666665,3.0,1.3333333333333333,3.0,1.3333333333333333,1.4,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
14000.0,1.15625,6.340819204019176E-8,14000.0,92.80000000000001,85.60345517075902,85.5421686746988,85.71428571428572,14000.0,256800.0,10.0,9689.7,5085.865031852716,16792.0,7456.0,5.0,2.6666666666666665,3.0,1.3333333333333333,3.0,1.3333333333333333,1.4,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,1.21875,6.798900560372405E-8,15000.0,89.9,79.78576918150378,80.4263565891473,79.71887550200803,15000.0,283312.0,10.0,10037.300000000001,6018.9326120906935,19532.0,9171.296091611044,6.0,3.2998316455372216,3.5,1.6499158227686108,3.5,1.6499158227686108,1.9,1.1972189997378646,0.0,0.0,0.0,0.0,1.0,0.0
16000.0,1.296875,7.418246241286397E-8,16000.0,91.0,81.98962602459017,82.38747553816047,81.51950718685832,16000.0,306440.0,10.0,10970.9,6130.547781397679,21784.8,9245.923988439448,6.8,3.3266599866332403,3.9,1.6633299933166201,3.9,1.6633299933166201,2.0999999999999996,1.1005049346146119,0.0,0.0,0.0,0.0,1.0,0.0
17000.0,1.375,8.11955154252549E-8,17000.0,90.60000000000001,81.17680982971021,81.08651911468814,80.89430894308943,17000.0,346992.0,10.0,11978.4,6134.773439627217,25739.2,12967.86822881849,8.200000000000001,4.638007234913623,4.6000000000000005,2.3190036174568114,4.6000000000000005,2.3190036174568114,2.3000000000000003,1.3374935098492586,0.0,0.0,0.0,0.0,1.0,0.0
18000.0,1.46875,9.09773128417631E-8,18000.0,89.2,78.39196180979324,78.22580645161291,77.9591836734694,18000.0,403320.0,10.0,12975.8,6134.388438231729,31331.199999999997,15416.080124337703,10.199999999999998,5.5136195008360875,5.599999999999999,2.7568097504180438,5.599999999999999,2.7568097504180438,2.8,1.3165611772087666,0.0,0.0,0.0,0.0,1.0,0.0
19000.0,1.53125,9.730332142983874E-8,19000.0,88.9,77.76317581915653,77.57575757575758,76.92307692307693,19000.0,391248.0,10.0,12644.800000000001,8043.67475169845,30212.800000000003,19227.230024109038,9.799999999999999,6.876691711054734,5.3999999999999995,3.438345855527367,5.3999999999999995,3.438345855527367,2.4000000000000004,1.776388345929897,0.0,0.0,0.0,0.0,1.0,0.0
20000.0,1.625,1.0721317570035656E-7,20000.0,91.2,82.34640368157727,82.91262135922331,81.55136268343817,20000.0,408600.0,10.0,13657.0,8035.034660783985,31890.399999999998,19735.526382643056,10.4,7.058485830702094,5.7,3.529242915351047,5.7,3.529242915351047,2.5,1.6499158227686108,0.0,0.0,0.0,0.0,1.0,0.0
21000.0,1.6875,1.1354461700345079E-7,21000.0,88.9,77.80497168634226,77.62096774193549,77.48478701825559,21000.0,391584.0,10.0,12571.4,8821.130794228646,30212.800000000003,22243.386217030897,9.799999999999999,7.955431408094026,5.3999999999999995,3.977715704047013,5.3999999999999995,3.977715704047013,2.2000000000000006,1.8135294011647258,0.0,0.0,0.0,0.0,1.0,0.0
22000.0,1.765625,1.2190016503963205E-7,22000.0,90.10000000000001,80.1781166407714,79.33194154488518,80.3960396039604,22000.0,413416.0,10.0,13443.000000000002,8983.781609099811,32436.0,19862.069177203062,10.799999999999999,7.2080202244136045,5.8999999999999995,3.6040101122068022,5.8999999999999995,3.6040101122068022,2.6999999999999997,1.4944341180973264,0.0,0.0,0.0,0.0,1.0,0.0
23000.0,1.84375,1.308394065644178E-7,23000.0,89.0,77.9802703222087,78.43137254901961,77.9559118236473,23000.0,442296.0,10.0,14437.8,9000.982820410965,35245.600000000006,20427.603129099607,11.6,7.306009702825324,6.3,3.653004851412662,6.3,3.653004851412662,2.9,1.4491376746189437,0.0,0.0,0.0,0.0,1.0,0.0
24000.0,1.921875,1.4002263520119919E-7,24000.0,90.2,80.40133270937577,80.43912175648703,80.7843137254902,24000.0,454368.0,10.0,15434.1,9010.264966507182,36364.0,20630.699454938505,12.0,7.378647873726218,6.5,3.689323936863109,6.5,3.689323936863109,2.9,1.4491376746189437,0.0,0.0,0.0,0.0,1.0,0.0
25000.0,2.015625,1.5132307049093974E-7,25000.0,90.60000000000001,81.18336609562854,81.34920634920636,80.69815195071868,25000.0,465936.0,10.0,16431.8,9020.656243681313,37482.4,19735.526382643053,12.4,7.058485830702094,6.7,3.529242915351047,6.7,3.529242915351047,2.9999999999999996,1.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
26000.0,2.09375,1.6142452497863105E-7,26000.0,89.3,78.54473122764242,78.20773930753563,77.56813417190776,26000.0,499800.0,10.0,17433.4,9029.367483692064,40837.6,17888.574051611828,13.599999999999998,6.397916327472042,7.299999999999999,3.198958163736021,7.299999999999999,3.198958163736021,3.2,1.1352924243950933,0.0,0.0,0.0,0.0,1.0,0.0
27000.0,2.171875,1.710436643204755E-7,27000.0,90.0,79.97412657153042,79.59183673469387,79.46611909650925,27000.0,475936.0,10.0,16586.1,11429.863909464928,38544.799999999996,24452.373212703373,12.8,8.76609630590746,6.9,4.38304815295373,6.9,4.38304815295373,2.6999999999999997,1.766981104093143,0.0,0.0,0.0,0.0,1.0,0.0
28000.0,2.265625,1.8288484878010217E-7,28000.0,91.3,82.60208774947006,82.42424242424244,83.00781250000001,28000.0,488232.0,10.0,17590.8,11420.0073049208,39719.2,24080.975528412466,13.200000000000001,8.612652191849952,7.1000000000000005,4.306326095924976,7.1000000000000005,4.306326095924976,2.8,1.6865480854231358,0.0,0.0,0.0,0.0,1.0,0.0
29000.0,2.34375,1.9287279832901223E-7,29000.0,88.6,77.19425295174385,78.16091954022988,77.10843373493977,29000.0,494184.0,10.0,18573.0,11417.528055095328,40278.4,24559.5705499913,13.4,8.783823515733655,7.2,4.391911757866827,7.2,4.391911757866827,2.8,1.6865480854231358,0.0,0.0,0.0,0.0,1.0,0.0
30000.0,2.4375,2.0564569341432713E-7,30000.0,89.2,78.40785953912777,78.61386138613862,77.45302713987473,30000.0,526648.0,10.0,19213.9,11985.35160055344,43577.600000000006,25582.831409625738,14.600000000000001,9.179687721631202,7.8,4.589843860815601,7.8,4.589843860815601,3.0,1.632993161855452,0.0,0.0,0.0,0.0,1.0,0.0
31000.0,2.5,2.143533007862667E-7,31000.0,88.8,77.59758053869818,78.8679245283019,77.73359840954275,31000.0,538544.0,10.0,20212.800000000003,11981.010946029925,44712.0,26586.179066073662,15.0,9.521904571390467,8.0,4.760952285695233,8.0,4.760952285695233,3.0,1.632993161855452,0.0,0.0,0.0,0.0,1.0,0.0
32000.0,2.578125,2.2571349594121173E-7,32000.0,90.10000000000001,80.2,81.56424581005588,79.8780487804878,32000.0,562080.0,10.0,21223.7,11966.123340033266,46988.8,28538.077412467715,15.799999999999999,10.206751578135806,8.4,5.103375789067903,8.4,5.103375789067903,3.0,1.632993161855452,0.0,0.0,0.0,0.0,1.0,0.0
33000.0,2.65625,2.3751978814187974E-7,33000.0,90.2,80.40846354374911,81.04448742746617,80.08130081300814,33000.0,584152.0,10.0,22208.100000000002,11967.610997558739,49169.6,28414.064949129213,16.6,10.189319026422826,8.799999999999999,5.094659513211414,8.799999999999999,5.094659513211414,3.2,1.4757295747452437,0.0,0.0,0.0,0.0,1.0,0.0
34000.0,2.734375,2.4955422203573915E-7,34000.0,89.3,78.60119833289336,77.75467775467776,78.5140562248996,34000.0,595440.0,10.0,22833.7,12700.481653596187,50344.0,28635.311348054172,17.0,10.241527663824812,9.0,5.120763831912406,9.0,5.120763831912406,3.2,1.4757295747452437,0.0,0.0,0.0,0.0,1.0,0.0
35000.0,2.8125,2.621663669641647E-7,35000.0,89.9,79.77540689478406,79.80000000000001,79.08902691511388,35000.0,624024.0,10.0,23842.1,12702.255193031231,53140.0,28786.58187419965,18.0,10.295630140987,9.5,5.1478150704935,9.5,5.1478150704935,3.4000000000000004,1.505545305418162,0.0,0.0,0.0,0.0,1.0,0.0
36000.0,2.921875,2.8030009060684177E-7,36000.0,91.5,83.00407902103495,82.51028806584362,83.0,36000.0,640872.0,10.0,24825.9,12698.03876763827,54817.600000000006,29566.58914382922,18.6,10.57460269807912,9.8,5.28730134903956,9.8,5.28730134903956,3.4000000000000004,1.505545305418162,0.0,0.0,0.0,0.0,1.0,0.0
37000.0,2.96875,2.882800698797736E-7,37000.0,90.3,80.57435815276165,81.0916179337232,80.6772908366534,37000.0,658056.0,10.0,25828.499999999996,12694.427117177574,56495.200000000004,29642.875002266566,19.200000000000003,10.601886624558858,10.100000000000001,5.300943312279429,10.100000000000001,5.300943312279429,3.5,1.4337208778404378,0.0,0.0,0.0,0.0,1.0,0.0
38000.0,3.078125,3.0768799155743587E-7,38000.0,88.9,77.79022770018808,78.1496062992126,76.97095435684648,38000.0,685904.0,10.0,26414.699999999997,13515.023690117765,59317.600000000006,32716.36449240655,20.400000000000002,11.587349423689037,10.700000000000001,5.793674711844519,10.700000000000001,5.793674711844519,3.5,1.4337208778404378,0.0,0.0,0.0,0.0,1.0,0.0
39000.0,3.15625,3.2208889024332164E-7,39000.0,90.5,80.99893594041266,81.37254901960786,80.92369477911647,39000.0,712528.0,10.0,27397.199999999997,13509.937460172707,61935.200000000004,32379.93923815588,21.2,11.564312920936258,11.1,5.782156460468129,11.1,5.782156460468129,3.5,1.4337208778404378,0.0,0.0,0.0,0.0,1.0,0.0
40000.0,3.25,3.398084663785994E-7,40000.0,90.3,80.59782695661914,80.0,80.32454361054768,40000.0,730608.0,10.0,28404.000000000004,13500.526672854081,63735.2,32697.334056463995,21.999999999999996,11.972189997378647,11.499999999999998,5.986094998689324,11.499999999999998,5.986094998689324,3.5,1.4337208778404378,0.0,0.0,0.0,0.0,1.0,0.0
41000.0,3.328125,3.550380157927672E-7,41000.0,90.10000000000001,80.20237571491421,79.15789473684211,79.67145790554414,41000.0,753528.0,10.0,29405.399999999998,13514.858680561762,66001.59999999999,33218.96942411068,22.599999999999998,11.880890351970914,11.799999999999999,5.940445175985457,11.799999999999999,5.940445175985457,3.5999999999999996,1.429840705968481,0.0,0.0,0.0,0.0,1.0,0.0
42000.0,3.421875,3.7330532601724065E-7,42000.0,88.8,77.59758053869818,78.98686679174484,77.18940936863544,42000.0,753192.0,10.0,30048.5,14316.02456650899,66001.59999999999,33218.96942411068,22.599999999999998,11.880890351970914,11.799999999999999,5.940445175985457,11.799999999999999,5.940445175985457,3.5999999999999996,1.429840705968481,0.0,0.0,0.0,0.0,1.0,0.0
43000.0,3.515625,3.9019020429501927E-7,43000.0,89.60000000000001,79.18801229508198,80.30303030303031,78.28810020876827,43000.0,696192.0,10.0,26760.9,16560.820158501276,60409.6,37724.707574744694,20.6,13.492384683385085,10.8,6.7461923416925424,10.8,6.7461923416925424,3.4,1.8973665961010275,0.0,0.0,0.0,0.0,1.0,0.0
44000.0,3.59375,4.048420426746209E-7,44000.0,88.7,77.38914679045942,76.89161554192229,76.70103092783506,44000.0,724944.0,10.0,27763.6,16567.88328329509,63205.6,38296.01495717276,21.6,13.696714934611146,11.3,6.848357467305573,11.3,6.848357467305573,3.5,1.9578900207451218,0.0,0.0,0.0,0.0,1.0,0.0
45000.0,3.6875,4.228410155822833E-7,45000.0,89.7,79.3831766721645,79.31726907630522,78.36134453781513,45000.0,742128.0,10.0,28750.4,16575.550912245555,64883.200000000004,38036.563125498076,22.2,13.603921003397025,11.6,6.801960501698512,11.6,6.801960501698512,3.5999999999999996,1.776388345929897,0.0,0.0,0.0,0.0,1.0,0.0
46000.0,3.765625,4.3793830425581994E-7,46000.0,89.3,78.59537660134589,79.3036750483559,78.20773930753563,46000.0,746984.0,10.0,29502.0,17015.15608051964,65415.2,37337.20407553005,22.8,13.612086132877977,11.9,6.806043066438988,11.9,6.806043066438988,3.6999999999999997,1.8287822299126937,0.0,0.0,0.0,0.0,1.0,0.0
47000.0,3.859375,4.563404622280763E-7,47000.0,90.9,81.77769589978135,82.36434108527132,81.12033195020747,47000.0,758752.0,10.0,30511.1,17014.887556032936,66504.8,38013.15149260845,22.8,13.612086132877977,11.9,6.806043066438988,11.9,6.806043066438988,3.6999999999999997,1.8287822299126937,0.0,0.0,0.0,0.0,1.0,0.0
48000.0,3.9375,4.7214772267681024E-7,48000.0,88.7,77.37375355412279,78.47619047619048,76.40918580375782,48000.0,782112.0,10.0,31505.1,17010.206122273245,68797.6,36815.76957772308,23.6,13.167299562848026,12.3,6.583649781424013,12.3,6.583649781424013,3.9,1.66332999331662,0.0,0.0,0.0,0.0,1.0,0.0
49000.0,4.03125,4.915250529949035E-7,49000.0,90.0,80.00071997408092,80.31496062992126,79.20997920997921,49000.0,798960.0,10.0,32491.9,17020.922076145645,70475.20000000001,35582.3880929878,24.2,12.726175998922676,12.6,6.363087999461338,12.6,6.363087999461338,4.1000000000000005,1.5238839267549948,0.0,0.0,0.0,0.0,1.0,0.0
50000.0,4.125,5.111788697023358E-7,50000.0,90.60000000000001,81.19638970682371,81.92307692307693,80.41666666666667,50000.0,810360.0,10.0,33490.4,17030.180231316142,71593.59999999999,35347.25960523672,24.6,12.642081403875796,12.8,6.321040701937898,12.8,6.321040701937898,4.1000000000000005,1.5238839267549948,0.0,0.0,0.0,0.0,1.0,0.0
