learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
25000.0,2.1875,1.471469295211137E-7,25000.0,71.2,67.97637368013734,67.96440489432702,67.38391845979615,25000.0,263128.0,10.0,24972.3,79.35580914113629,16921.6,80.95430810031063,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26000.0,2.265625,1.5246500778529386E-7,26000.0,73.5,70.54766887577674,70.22471910112358,70.02262443438913,26000.0,263128.0,10.0,25973.9,87.07015051733337,16921.6,80.95430810031063,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27000.0,2.34375,1.5778308604947403E-7,27000.0,73.0,69.98145521010758,70.29702970297029,68.82217090069284,27000.0,263128.0,10.0,26962.5,108.03008840133374,16921.6,80.95430810031063,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28000.0,2.40625,1.6203754866081814E-7,28000.0,75.8,73.07203564283282,72.93064876957494,72.77840269966255,28000.0,263128.0,10.0,27967.199999999997,106.86107284174582,16921.6,80.95430810031063,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29000.0,2.46875,1.6629201127216225E-7,29000.0,73.5,70.54478803918322,70.55555555555556,69.88636363636364,29000.0,263128.0,10.0,28949.4,110.92159393012707,16921.6,80.95430810031063,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30000.0,2.546875,1.7161008953634242E-7,30000.0,74.0,71.10160675066466,71.27071823204419,70.72072072072072,30000.0,263128.0,10.0,29947.7,105.47885517433784,16921.6,80.95430810031063,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31000.0,2.625,1.7692816780052258E-7,31000.0,74.1,71.17815682643686,71.25416204217537,70.53469852104665,31000.0,263128.0,10.0,30946.6,101.05466067650933,16921.6,80.95430810031063,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32000.0,2.703125,1.8224624606470275E-7,32000.0,71.1,67.8403277838425,67.7094972067039,67.34463276836158,32000.0,263128.0,10.0,31957.5,94.92014187375248,16921.6,80.95430810031063,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33000.0,2.78125,1.8756432432888292E-7,33000.0,73.3,70.31354236157438,70.13422818791946,69.72789115646259,33000.0,263128.0,10.0,32941.9,108.90204569040726,16921.6,80.95430810031063,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34000.0,2.875,1.939460182458991E-7,34000.0,73.8,70.88497453546532,70.59483726150393,70.1254275940707,34000.0,263128.0,10.0,33956.299999999996,118.47179692511963,16921.6,80.95430810031063,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35000.0,2.953125,1.9926409651007928E-7,35000.0,73.2,70.21093547666393,69.75169300225733,69.71751412429379,35000.0,263128.0,10.0,34964.7,95.31357604128526,16921.6,80.95430810031063,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36000.0,3.09375,2.1036866302084603E-7,36000.0,69.6,66.19799745373072,65.61085972850678,66.14699331848551,36000.0,305240.0,10.0,21617.299999999996,18478.778399077743,21871.2,10734.79672011642,2.5,1.9578900207451218,1.7,1.0593499054713802,1.7,1.0593499054713802,0.7999999999999999,0.9189365834726815,0.0,0.0,0.0,0.0,1.0,0.0
37000.0,3.25,2.2612127294350012E-7,37000.0,71.1,67.86210731164859,67.27066817667044,66.70506912442396,37000.0,389704.0,10.0,15369.099999999999,18622.62365123549,30193.6,18075.58915714168,3.0,2.666666666666667,2.0,1.3333333333333333,2.0,1.3333333333333333,0.7999999999999999,1.0327955589886444,0.0,0.0,0.0,0.0,1.0,0.0
38000.0,3.375,2.3794881094040153E-7,38000.0,73.8,70.87662471196204,71.27192982456141,70.09132420091323,38000.0,365752.0,10.0,12565.0,17545.724759420264,27803.199999999997,17895.416152995404,2.6,2.6331223544175333,1.8,1.3165611772087666,1.8,1.3165611772087666,0.6,0.9660917830792959,0.0,0.0,0.0,0.0,1.0,0.0
39000.0,3.484375,2.4737774058141653E-7,39000.0,75.1,72.32413879722263,71.92784667418263,71.7687074829932,39000.0,333232.0,10.0,9751.6,15458.66762405839,24457.6,16312.232051098614,2.0,2.160246899469287,1.5,1.0801234497346435,1.5,1.0801234497346435,0.39999999999999997,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
40000.0,3.5625,2.541686343546544E-7,40000.0,75.1,72.31998541518911,72.51655629139073,71.9910011248594,40000.0,336000.0,10.0,10758.400000000001,15470.291947255986,24684.0,16783.942061122325,2.0,2.160246899469287,1.5,1.0801234497346435,1.5,1.0801234497346435,0.39999999999999997,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
41000.0,3.65625,2.623941529438729E-7,41000.0,75.2,72.43470470677417,72.00902934537247,72.07207207207207,41000.0,339152.0,10.0,11759.8,15460.696921189838,24915.199999999997,17355.845155643292,2.0,2.160246899469287,1.5,1.0801234497346435,1.5,1.0801234497346435,0.39999999999999997,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
42000.0,3.734375,2.6927543027947363E-7,42000.0,76.4,73.75617035803923,74.06593406593407,73.54260089686099,42000.0,340472.0,10.0,12761.699999999999,15441.384905146588,25030.4,17647.451507543832,2.0,2.160246899469287,1.5,1.0801234497346435,1.5,1.0801234497346435,0.39999999999999997,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
43000.0,3.828125,2.77539365924895E-7,43000.0,75.9,73.1960735028172,73.39955849889624,72.98206278026906,43000.0,340736.0,10.0,13760.599999999999,15426.577889401713,25040.0,17668.81093905303,2.0,2.160246899469287,1.5,1.0801234497346435,1.5,1.0801234497346435,0.39999999999999997,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
44000.0,3.953125,2.887685291676059E-7,44000.0,74.6,71.76535453377264,71.65178571428571,71.49270482603815,44000.0,347248.0,10.0,14763.3,15427.42629972133,25655.2,19266.75227662641,2.1999999999999997,2.6997942308422114,1.5999999999999999,1.3498971154211057,1.5999999999999999,1.3498971154211057,0.5,1.0801234497346435,0.0,0.0,0.0,0.0,1.0,0.0
45000.0,4.03125,2.958758462530873E-7,45000.0,73.8,70.8806384031031,70.8240534521158,70.36199095022624,45000.0,351656.0,10.0,15750.1,15432.781152468922,26093.6,20442.393962873655,2.4000000000000004,3.272783388968954,1.7,1.636391694484477,1.7,1.636391694484477,0.6,1.3498971154211057,0.0,0.0,0.0,0.0,1.0,0.0
46000.0,4.125,3.0459069724505165E-7,46000.0,74.0,71.0816786863074,70.85201793721974,70.42093287827076,46000.0,359328.0,10.0,16757.799999999996,15432.626541051124,26844.0,22510.711563855795,2.4000000000000004,3.272783388968954,1.7,1.636391694484477,1.7,1.636391694484477,0.6,1.3498971154211057,0.0,0.0,0.0,0.0,1.0,0.0
47000.0,4.234375,3.148834285740225E-7,47000.0,74.5,71.64224749089495,71.91629955947137,71.34831460674157,47000.0,363760.0,10.0,17766.9,15442.409393542765,27186.4,23474.518095633448,2.4000000000000004,3.272783388968954,1.7,1.636391694484477,1.7,1.636391694484477,0.6,1.3498971154211057,0.0,0.0,0.0,0.0,1.0,0.0
48000.0,4.3125,3.2228469434711683E-7,48000.0,73.4,70.43442499958319,70.3125,69.17728852838934,48000.0,366200.0,10.0,18760.9,15432.287498401958,27413.600000000002,24119.624850592794,2.4000000000000004,3.272783388968954,1.7,1.636391694484477,1.7,1.636391694484477,0.6,1.3498971154211057,0.0,0.0,0.0,0.0,1.0,0.0
49000.0,4.40625,3.312015259224509E-7,49000.0,75.2,72.44242355550519,72.65711135611907,72.25950782997764,49000.0,367656.0,10.0,19747.7,15451.329896376774,27525.600000000002,24439.14151610986,2.4000000000000004,3.272783388968954,1.7,1.636391694484477,1.7,1.636391694484477,0.6,1.3498971154211057,0.0,0.0,0.0,0.0,1.0,0.0
50000.0,4.484375,3.3865469352652644E-7,50000.0,73.0,69.96088239351688,69.89966555183946,69.21322690992018,50000.0,368768.0,10.0,20746.2,15460.635424630302,27636.8,24757.308976004104,2.4000000000000004,3.272783388968954,1.7,1.636391694484477,1.7,1.636391694484477,0.6,1.3498971154211057,0.0,0.0,0.0,0.0,1.0,0.0
