learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
1000.0,1.046875,1.6427734711517888E-7,1000.0,50.0,0.9222160133477575,2.534113060428852,-4.821802935010487,1000.0,606576.0
2000.0,1.75,2.746434377816816E-7,2000.0,50.8,-0.5427674601098597,2.9585798816568074,-2.0746887966805,2000.0,606744.0
3000.0,2.46875,3.879767933136059E-7,3000.0,54.400000000000006,8.684943028215555,12.138728323699432,7.128309572301432,3000.0,609512.0
4000.0,3.40625,6.180600353723599E-7,4000.0,52.900000000000006,4.06472270427492,9.596928982725537,2.4844720496894435,4000.0,948672.0
5000.0,4.140625,7.983010275185936E-7,5000.0,50.5,1.1897157457681182,1.7857142857142874,4.990403071017279,5000.0,948720.0
6000.0,5.078125,1.2756562339038484E-6,6000.0,53.7,4.047814445466829,3.9419087136929494,5.122950819672136,6000.0,1968216.0
7000.0,5.765625,1.62586611824938E-6,7000.0,51.6,2.1490811313507123,-0.6237006237006243,0.41152263374485637,7000.0,1969056.0
8000.0,6.5625,2.101851601360573E-6,8000.0,53.0,4.595647937642091,6.746031746031752,4.8582995951417045,8000.0,2308904.0
9000.0,7.46875,2.8028872071041E-6,9000.0,55.00000000000001,9.999639998560014,6.444906444906451,7.975460122699393,9000.0,2990160.0
10000.0,8.5,3.6008862985505E-6,10000.0,53.400000000000006,6.9934536164777406,6.800000000000006,3.9175257731958797,10000.0,2991168.0
11000.0,9.515625,4.386971057910058E-6,11000.0,50.6,2.0152332592827786,0.4032258064516132,-3.5639412997903595,11000.0,2991840.0
12000.0,10.578125,5.30355312447581E-6,12000.0,53.0,6.163275899934127,11.153119092627609,-0.8583690987124473,12000.0,3334608.0
13000.0,11.515625,6.1125833437674576E-6,13000.0,51.2,3.0422481482658856,3.9370078740157513,-1.4553014553014565,13000.0,3335768.0
14000.0,12.515625,6.975826238178544E-6,14000.0,50.6,0.5315721649484487,0.8032128514056233,1.9841269841269857,14000.0,3336840.0
15000.0,13.265625,7.624147822045617E-6,15000.0,50.1,-0.7576002326107278,3.294573643410856,-0.20080321285140582,15000.0,3341424.0
16000.0,13.875,8.257758874808334E-6,16000.0,50.8,0.08448141408889474,3.7181996086105706,-1.026694045174539,16000.0,4019208.0
17000.0,14.46875,8.87510505789477E-6,17000.0,51.5,0.2115104479577368,2.4144869215291775,1.4227642276422778,17000.0,4019088.0
18000.0,15.484375,9.932340504342896E-6,18000.0,54.7,9.395650991247583,8.669354838709685,7.551020408163272,18000.0,4023840.0
19000.0,16.390625,1.0876231859179419E-5,19000.0,50.0,0.7432346588743428,-1.010101010101011,-3.9501039501039537,19000.0,4026024.0
20000.0,17.703125,1.2358925725695572E-5,20000.0,51.0,2.7604135659145546,4.854368932038839,-2.7253668763102747,20000.0,4366712.0
21000.0,18.859375,1.3767276767693045E-5,21000.0,56.00000000000001,11.779802386757353,11.290322580645173,10.75050709939149,21000.0,4708272.0
22000.0,19.90625,1.5042587409779014E-5,22000.0,48.8,-0.5562014894887457,-6.889352818371614,-1.3861386138613874,22000.0,4708944.0
23000.0,21.046875,1.643291231529373E-5,23000.0,53.1,5.989416292495193,8.039215686274517,6.0120240480961975,23000.0,4711680.0
24000.0,22.09375,1.7801326887112937E-5,24000.0,49.5,-1.0153543338587403,-0.7984031936127751,0.980392156862746,24000.0,5052720.0
25000.0,23.15625,1.9283520038394876E-5,25000.0,50.6,1.6551400120243598,1.9841269841269857,-1.4373716632443545,25000.0,5392352.0
26000.0,24.390625,2.100580672655875E-5,26000.0,48.4,-3.8785345879283493,-5.091649694501023,-8.176100628930826,26000.0,5393376.0
27000.0,25.75,2.302298477540413E-5,27000.0,52.800000000000004,5.779019862261709,3.6734693877551052,3.0800821355236168,27000.0,5735976.0
28000.0,26.96875,2.4938524390260372E-5,28000.0,50.4,0.76546638230104,-0.20202020202020218,3.1250000000000027,28000.0,6075456.0
29000.0,28.421875,2.7222746769742413E-5,29000.0,49.3,-2.142782312979986,2.873563218390807,-1.8072289156626522,29000.0,6076280.0
30000.0,29.84375,2.9582540931490554E-5,30000.0,49.8,-1.7599195650675563,0.5940594059405946,-4.801670146137791,30000.0,6415272.0
31000.0,31.0625,3.160657613382985E-5,31000.0,52.2,4.5797717100981785,9.811320754716988,4.970178926441356,31000.0,6419568.0
32000.0,32.21875,3.3628511591814455E-5,32000.0,51.7,3.441713179906283,10.05586592178771,1.8292682926829285,32000.0,6759552.0
33000.0,33.71875,3.6251888959668575E-5,33000.0,48.8,-1.779551851910744,0.9671179883945848,-4.065040650406507,33000.0,6760392.0
34000.0,34.921875,3.835637992273809E-5,34000.0,48.699999999999996,-2.668171665986217,-6.6528066528066585,-3.012048192771087,34000.0,6761432.0
35000.0,36.25,4.06807534616544E-5,35000.0,52.5,4.110142118863058,5.000000000000004,1.656314699792962,35000.0,6765024.0
36000.0,37.78125,4.349564457596797E-5,36000.0,53.0,4.539453640702749,3.292181069958851,6.000000000000005,36000.0,7105880.0
37000.0,39.015625,4.587336495104763E-5,37000.0,49.2,-1.985505209692629,0.9746588693957123,-1.195219123505977,37000.0,7445880.0
38000.0,40.59375,4.918981162417266E-5,38000.0,52.0,3.6225860469598956,5.511811023622052,0.41493775933609994,38000.0,8123328.0
39000.0,42.296875,5.2770173772134714E-5,39000.0,52.5,4.990118972373121,6.8627450980392215,4.6184738955823335,39000.0,8126112.0
40000.0,43.796875,5.605557558333708E-5,40000.0,51.9,3.6535534011697846,0.8247422680412378,2.434077079107507,40000.0,8466416.0
41000.0,45.40625,5.9721746009826247E-5,41000.0,53.800000000000004,6.449326718639272,2.7368421052631606,5.133470225872695,41000.0,8805576.0
42000.0,47.125,6.363737244909216E-5,42000.0,48.1,-4.170011882205597,2.6266416510318873,-5.702647657841146,42000.0,8806248.0
43000.0,49.046875,6.801755655841488E-5,43000.0,49.6,-1.164191087916505,4.545454545454549,-5.219206680584556,43000.0,8809872.0
44000.0,50.453125,7.134613254392106E-5,44000.0,49.3,-1.072525018938649,-3.6809815950920277,-4.536082474226808,44000.0,9149520.0
45000.0,51.4375,7.367652077745232E-5,45000.0,48.9,-4.039416890626265,-2.6104417670682754,-7.352941176470596,45000.0,9151032.0
46000.0,52.78125,7.697583227935764E-5,46000.0,51.7,2.2457174314303283,6.576402321083178,1.6293279022403275,46000.0,9490896.0
47000.0,54.046875,8.0305802629381E-5,47000.0,52.1,2.1498435214616607,7.17054263565892,0.6224066390041499,47000.0,1.0170392E7
48000.0,56.0625,8.560971030318695E-5,48000.0,48.8,-1.6760664071808726,2.4761904761904785,-6.889352818371614,48000.0,1.0171584E7
49000.0,57.84375,9.029752597497362E-5,49000.0,50.8,1.2789591752378717,3.1496062992126013,-2.286902286902289,49000.0,1.0172976E7
50000.0,59.453125,9.481645056641558E-5,50000.0,52.900000000000006,6.133414113070379,9.42307692307693,1.8750000000000018,50000.0,1.085376E7
