learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,model training instances,model serialized size (bytes)
1000.0,2.453125,3.9331662895468376E-5,1000.0,29.705686991378762,44.167216452162656,1000.0,6.2001952E7
2000.0,8.046875,2.1893299650400876E-4,1000.0,27.58440264656354,40.35715501667103,2000.0,1.241106E8
3000.0,17.03125,3.300300751450575E-4,1000.0,26.73507393130625,38.78028979449712,3000.0,4.7798816E7
4000.0,22.265625,4.4216252675849117E-4,1000.0,28.410522201671316,39.51548585606267,4000.0,8.2807344E7
5000.0,28.421875,6.514817934172849E-4,1000.0,35.51942564151331,48.95517351440133,5000.0,1.31430248E8
6000.0,37.28125,0.0010722005921221958,1000.0,33.72427102091318,55.90277352416398,6000.0,1.8356556E8
7000.0,51.484375,0.0018086568709501684,1000.0,31.095281229375257,47.207409999804206,7000.0,2.00431248E8
8000.0,64.046875,0.002032062025294484,1000.0,38.17661381373184,143.45709963474692,8000.0,6.8741576E7
9000.0,71.578125,0.0021163734669810055,1000.0,47.25368843465891,240.77949235532373,9000.0,4.327348E7
10000.0,76.84375,0.002232691280142818,1000.0,38.49901986634225,59.20163047158797,10000.0,8.538836E7
11000.0,82.40625,0.0024153801426938216,1000.0,34.512831537258116,50.97548755017479,11000.0,1.26953424E8
12000.0,91.125,0.0025717771455593817,1000.0,44.89290866082691,254.62742572364047,12000.0,6.933884E7
13000.0,96.6875,0.00269237817523794,1000.0,99.41775576303354,622.4822313420124,13000.0,8.3807592E7
14000.0,102.34375,0.0028783261635625316,1000.0,61.882766908321884,366.20052858695243,14000.0,1.27076504E8
15000.0,109.4375,0.003205966719736655,1000.0,39.52331932504268,125.75063001762805,15000.0,1.7853532E8
16000.0,118.9375,0.0037881875214063453,1000.0,44.18314393107483,66.23869914470795,16000.0,2.36900776E8
17000.0,129.625,0.004593453378313117,1000.0,31.407516251635577,85.13984854064651,17000.0,2.91249728E8
18000.0,142.625,0.005696809039347701,1000.0,43.89178607749656,126.88539132933913,18000.0,3.28076064E8
19000.0,155.953125,0.0070452994897884005,1000.0,28.561656401572904,44.04021826300532,19000.0,3.91094032E8
20000.0,176.34375,0.008842438025555262,1000.0,46.21994342872211,565.70272695555,20000.0,3.40685296E8
21000.0,192.109375,0.010264391304129579,1000.0,32.368860162708486,65.09630262059859,21000.0,3.48639432E8
22000.0,206.78125,0.011771774435377058,1000.0,30.66591851782373,48.376862187306976,22000.0,3.97137048E8
23000.0,225.578125,0.013977176779105017,1000.0,30.135199942248164,52.50817876665094,23000.0,4.53528464E8
24000.0,250.71875,0.014386616076614397,1000.0,54.26910566379351,123.77953019178527,24000.0,6.2952912E7
25000.0,255.78125,0.014528579511485683,1000.0,48.083686026142544,97.89815315231871,25000.0,1.08396144E8
26000.0,262.25,0.01479452259760971,1000.0,42.3881075479783,87.22215764128406,26000.0,1.58917128E8
27000.0,269.96875,0.015219429779552027,1000.0,37.486295665967,66.35178256514982,27000.0,2.12789144E8
28000.0,280.296875,0.015935685911519816,1000.0,36.069438202041,60.04290700784928,28000.0,2.68070632E8
29000.0,291.984375,0.016899804564212296,1000.0,32.81261403894932,60.836935759520486,29000.0,3.18868216E8
30000.0,305.28125,0.01816194239069268,1000.0,31.255819749127852,47.26515462066638,30000.0,3.66910016E8
31000.0,322.4375,0.020057542476537897,1000.0,28.52094381611335,40.21847665758413,31000.0,4.270972E8
32000.0,340.84375,0.0223458285194162,1000.0,31.192649815762266,63.93875635289706,32000.0,4.8055972E8
